"t_max","n_per","k_max","expt_max","sigma_alpha_sq","sd_expt","B","scenario","param","model","expt","est_param","est_se","lower","upper","se_boots_k","lower_boots_normal_k","upper_boots_normal_k","se_boots_k_t","lower_boots_normal_k_t","upper_boots_normal_k_t","est_sigma_alpha_sq","est_sigma_delta_sq","conv","time"
8,100,14,7,0.02,2,100,1,2,1,0,1.99058384510781,0.032739107633818,1.92641637325955,2.05475131695607,0.0354428459055759,1.92111714362328,2.06005054659234,0.0274152679763786,1.93685090724759,2.04431678296803,0.0273255120583149,NA,1,11.0670135378838
8,100,14,7,0.02,2,100,1,2,1,1,1.99058384510781,0.032739107633818,1.92641637325955,2.05475131695607,0.0354428459055759,1.92111714362328,2.06005054659234,0.0274152679763786,1.93685090724759,2.04431678296803,0.0273255120583149,NA,1,11.0670135378838
8,100,14,7,0.02,2,100,1,2,1,2,1.99058384510781,0.032739107633818,1.92641637325955,2.05475131695607,0.0354428459055759,1.92111714362328,2.06005054659234,0.0274152679763786,1.93685090724759,2.04431678296803,0.0273255120583149,NA,1,11.0670135378838
8,100,14,7,0.02,2,100,1,2,1,3,1.99058384510781,0.032739107633818,1.92641637325955,2.05475131695607,0.0354428459055759,1.92111714362328,2.06005054659234,0.0274152679763786,1.93685090724759,2.04431678296803,0.0273255120583149,NA,1,11.0670135378838
8,100,14,7,0.02,2,100,1,2,1,4,1.99058384510781,0.032739107633818,1.92641637325955,2.05475131695607,0.0354428459055759,1.92111714362328,2.06005054659234,0.0274152679763786,1.93685090724759,2.04431678296803,0.0273255120583149,NA,1,11.0670135378838
8,100,14,7,0.02,2,100,1,2,1,5,1.99058384510781,0.032739107633818,1.92641637325955,2.05475131695607,0.0354428459055759,1.92111714362328,2.06005054659234,0.0274152679763786,1.93685090724759,2.04431678296803,0.0273255120583149,NA,1,11.0670135378838
8,100,14,7,0.02,2,100,1,2,1,6,1.99058384510781,0.032739107633818,1.92641637325955,2.05475131695607,0.0354428459055759,1.92111714362328,2.06005054659234,0.0274152679763786,1.93685090724759,2.04431678296803,0.0273255120583149,NA,1,11.0670135378838
8,100,14,7,0.02,2,100,1,2,1,7,1.99058384510781,0.032739107633818,1.92641637325955,2.05475131695607,0.0354428459055759,1.92111714362328,2.06005054659234,0.0274152679763786,1.93685090724759,2.04431678296803,0.0273255120583149,NA,1,11.0670135378838
8,100,14,7,0.02,2,100,1,2,2,0,1.97627413907586,0.0514741964693238,1.87538656786285,2.07716171028888,0.0501332277349125,1.87801481828669,2.07453345986504,0.0491761929193473,1.87989057205715,2.07265770609458,0.0272221316110183,NA,1,11.0670135378838
8,100,14,7,0.02,2,100,1,2,2,1,1.98900620402542,0.0330252054544058,1.92427799075275,2.0537344172981,0.0501332277349125,1.89074688323625,2.0872655248146,0.0491761929193473,1.89262263700671,2.08538977104414,0.0272221316110183,NA,1,11.0670135378838
8,100,14,7,0.02,2,100,1,2,2,2,1.98476218237557,0.0364987685361657,1.91322591056462,2.05629845418652,0.0501332277349125,1.8865028615864,2.08302150316474,0.0491761929193473,1.88837861535686,2.08114574939428,0.0272221316110183,NA,1,11.0670135378838
8,100,14,7,0.02,2,100,1,2,2,3,1.98051816072572,0.0430325807608864,1.89617585227257,2.06486046917886,0.0501332277349125,1.88225883993654,2.07877748151489,0.0491761929193473,1.884134593707,2.07690172774443,0.0272221316110183,NA,1,11.0670135378838
8,100,14,7,0.02,2,100,1,2,2,4,1.97627413907586,0.0514741964693238,1.87538656786285,2.07716171028888,0.0501332277349125,1.87801481828669,2.07453345986504,0.0491761929193473,1.87989057205715,2.07265770609458,0.0272221316110183,NA,1,11.0670135378838
8,100,14,7,0.02,2,100,1,2,2,5,1.97203011742601,0.0610371181357509,1.85239956415982,2.0916606706922,0.0501332277349125,1.87377079663683,2.07028943821518,0.0491761929193473,1.87564655040729,2.06841368444472,0.0272221316110183,NA,1,11.0670135378838
8,100,14,7,0.02,2,100,1,2,2,6,1.96778609577615,0.0712714085128631,1.8280967019635,2.10747548958881,0.0501332277349125,1.86952677498698,2.06604541656533,0.0491761929193473,1.87140252875744,2.06416966279487,0.0272221316110183,NA,1,11.0670135378838
8,100,14,7,0.02,2,100,1,2,2,7,1.9635420741263,0.081925847846891,1.80297036294349,2.12411378530911,0.0501332277349125,1.86528275333713,2.06180139491547,0.0491761929193473,1.86715850710759,2.05992564114501,0.0272221316110183,NA,1,11.0670135378838
8,100,14,7,0.02,2,100,1,2,3,0,2.00206610476165,0.0371697693495858,1.9292146955228,2.0749175140005,0.0388886837861969,1.92584568513454,2.07828652438876,0.0342053261509707,1.9350248974263,2.069107312097,0.0276165555945434,NA,1,11.0670135378838
8,100,14,7,0.02,2,100,1,2,3,1,1.98253480145684,0.0350266212560756,1.91388388529481,2.05118571761887,0.0388886837861969,1.90631438182973,2.05875522108395,0.0342053261509707,1.91549359412149,2.04957600879219,0.0276165555945434,NA,1,11.0670135378838
8,100,14,7,0.02,2,100,1,2,3,2,2.00532132197912,0.039782483500295,1.92734908710298,2.08329355685526,0.0388886837861969,1.92910090235201,2.08154174160623,0.0342053261509707,1.93828011464377,2.07236252931447,0.0276165555945434,NA,1,11.0670135378838
8,100,14,7,0.02,2,100,1,2,3,3,2.00532132197912,0.039782483500295,1.92734908710298,2.08329355685526,0.0388886837861969,1.92910090235201,2.08154174160623,0.0342053261509707,1.93828011464377,2.07236252931447,0.0276165555945434,NA,1,11.0670135378838
8,100,14,7,0.02,2,100,1,2,3,4,2.00532132197912,0.039782483500295,1.92734908710298,2.08329355685526,0.0388886837861969,1.92910090235201,2.08154174160623,0.0342053261509707,1.93828011464377,2.07236252931447,0.0276165555945434,NA,1,11.0670135378838
8,100,14,7,0.02,2,100,1,2,3,5,2.00532132197912,0.039782483500295,1.92734908710298,2.08329355685526,0.0388886837861969,1.92910090235201,2.08154174160623,0.0342053261509707,1.93828011464377,2.07236252931447,0.0276165555945434,NA,1,11.0670135378838
8,100,14,7,0.02,2,100,1,2,3,6,2.00532132197912,0.039782483500295,1.92734908710298,2.08329355685526,0.0388886837861969,1.92910090235201,2.08154174160623,0.0342053261509707,1.93828011464377,2.07236252931447,0.0276165555945434,NA,1,11.0670135378838
8,100,14,7,0.02,2,100,1,2,3,7,2.00532132197912,0.039782483500295,1.92734908710298,2.08329355685526,0.0388886837861969,1.92910090235201,2.08154174160623,0.0342053261509707,1.93828011464377,2.07236252931447,0.0276165555945434,NA,1,11.0670135378838
8,100,14,7,0.02,2,100,1,2,4,0,1.95983120676975,0.0525043610885615,1.85692455000488,2.06273786353461,0.0515074185353725,1.85887852150379,2.06078389203571,0.0497496060038855,1.86232377075707,2.05733864278242,0.0276417008886603,NA,1,11.0670135378838
8,100,14,7,0.02,2,100,1,2,4,1,1.96888157356192,0.0377333857730762,1.89492549643193,2.0428376506919,0.0515074185353725,1.86792888829596,2.06983425882788,0.0497496060038855,1.87137413754924,2.06638900957459,0.0276417008886603,NA,1,11.0670135378838
