"t_max","n_per","k_max","expt_max","sigma_alpha_sq","sd_expt","B","scenario","param","model","expt","est_param","est_se","lower","upper","se_boots_k","lower_boots_normal_k","upper_boots_normal_k","se_boots_k_t","lower_boots_normal_k_t","upper_boots_normal_k_t","est_sigma_alpha_sq","est_sigma_delta_sq","conv","time"
30,100,29,29,0.02,2,100,1,2,1,0,1.99532500461062,0.0116773621421707,1.97243779537753,2.0182122138437,0.0117488899700298,1.97229760341104,2.0183524058102,0.0121117527873953,1.97158640535767,2.01906360386356,0.0218058868711796,NA,1,239.732784326871
30,100,29,29,0.02,2,100,1,2,1,1,1.99532500461062,0.0116773621421707,1.97243779537753,2.0182122138437,0.0117488899700298,1.97229760341104,2.0183524058102,0.0121117527873953,1.97158640535767,2.01906360386356,0.0218058868711796,NA,1,239.732784326871
30,100,29,29,0.02,2,100,1,2,1,2,1.99532500461062,0.0116773621421707,1.97243779537753,2.0182122138437,0.0117488899700298,1.97229760341104,2.0183524058102,0.0121117527873953,1.97158640535767,2.01906360386356,0.0218058868711796,NA,1,239.732784326871
30,100,29,29,0.02,2,100,1,2,1,3,1.99532500461062,0.0116773621421707,1.97243779537753,2.0182122138437,0.0117488899700298,1.97229760341104,2.0183524058102,0.0121117527873953,1.97158640535767,2.01906360386356,0.0218058868711796,NA,1,239.732784326871
30,100,29,29,0.02,2,100,1,2,1,4,1.99532500461062,0.0116773621421707,1.97243779537753,2.0182122138437,0.0117488899700298,1.97229760341104,2.0183524058102,0.0121117527873953,1.97158640535767,2.01906360386356,0.0218058868711796,NA,1,239.732784326871
30,100,29,29,0.02,2,100,1,2,1,5,1.99532500461062,0.0116773621421707,1.97243779537753,2.0182122138437,0.0117488899700298,1.97229760341104,2.0183524058102,0.0121117527873953,1.97158640535767,2.01906360386356,0.0218058868711796,NA,1,239.732784326871
30,100,29,29,0.02,2,100,1,2,1,6,1.99532500461062,0.0116773621421707,1.97243779537753,2.0182122138437,0.0117488899700298,1.97229760341104,2.0183524058102,0.0121117527873953,1.97158640535767,2.01906360386356,0.0218058868711796,NA,1,239.732784326871
30,100,29,29,0.02,2,100,1,2,1,7,1.99532500461062,0.0116773621421707,1.97243779537753,2.0182122138437,0.0117488899700298,1.97229760341104,2.0183524058102,0.0121117527873953,1.97158640535767,2.01906360386356,0.0218058868711796,NA,1,239.732784326871
30,100,29,29,0.02,2,100,1,2,1,8,1.99532500461062,0.0116773621421707,1.97243779537753,2.0182122138437,0.0117488899700298,1.97229760341104,2.0183524058102,0.0121117527873953,1.97158640535767,2.01906360386356,0.0218058868711796,NA,1,239.732784326871
30,100,29,29,0.02,2,100,1,2,1,9,1.99532500461062,0.0116773621421707,1.97243779537753,2.0182122138437,0.0117488899700298,1.97229760341104,2.0183524058102,0.0121117527873953,1.97158640535767,2.01906360386356,0.0218058868711796,NA,1,239.732784326871
30,100,29,29,0.02,2,100,1,2,1,10,1.99532500461062,0.0116773621421707,1.97243779537753,2.0182122138437,0.0117488899700298,1.97229760341104,2.0183524058102,0.0121117527873953,1.97158640535767,2.01906360386356,0.0218058868711796,NA,1,239.732784326871
30,100,29,29,0.02,2,100,1,2,1,11,1.99532500461062,0.0116773621421707,1.97243779537753,2.0182122138437,0.0117488899700298,1.97229760341104,2.0183524058102,0.0121117527873953,1.97158640535767,2.01906360386356,0.0218058868711796,NA,1,239.732784326871
30,100,29,29,0.02,2,100,1,2,1,12,1.99532500461062,0.0116773621421707,1.97243779537753,2.0182122138437,0.0117488899700298,1.97229760341104,2.0183524058102,0.0121117527873953,1.97158640535767,2.01906360386356,0.0218058868711796,NA,1,239.732784326871
30,100,29,29,0.02,2,100,1,2,1,13,1.99532500461062,0.0116773621421707,1.97243779537753,2.0182122138437,0.0117488899700298,1.97229760341104,2.0183524058102,0.0121117527873953,1.97158640535767,2.01906360386356,0.0218058868711796,NA,1,239.732784326871
30,100,29,29,0.02,2,100,1,2,1,14,1.99532500461062,0.0116773621421707,1.97243779537753,2.0182122138437,0.0117488899700298,1.97229760341104,2.0183524058102,0.0121117527873953,1.97158640535767,2.01906360386356,0.0218058868711796,NA,1,239.732784326871
30,100,29,29,0.02,2,100,1,2,1,15,1.99532500461062,0.0116773621421707,1.97243779537753,2.0182122138437,0.0117488899700298,1.97229760341104,2.0183524058102,0.0121117527873953,1.97158640535767,2.01906360386356,0.0218058868711796,NA,1,239.732784326871
30,100,29,29,0.02,2,100,1,2,1,16,1.99532500461062,0.0116773621421707,1.97243779537753,2.0182122138437,0.0117488899700298,1.97229760341104,2.0183524058102,0.0121117527873953,1.97158640535767,2.01906360386356,0.0218058868711796,NA,1,239.732784326871
30,100,29,29,0.02,2,100,1,2,1,17,1.99532500461062,0.0116773621421707,1.97243779537753,2.0182122138437,0.0117488899700298,1.97229760341104,2.0183524058102,0.0121117527873953,1.97158640535767,2.01906360386356,0.0218058868711796,NA,1,239.732784326871
30,100,29,29,0.02,2,100,1,2,1,18,1.99532500461062,0.0116773621421707,1.97243779537753,2.0182122138437,0.0117488899700298,1.97229760341104,2.0183524058102,0.0121117527873953,1.97158640535767,2.01906360386356,0.0218058868711796,NA,1,239.732784326871
30,100,29,29,0.02,2,100,1,2,1,19,1.99532500461062,0.0116773621421707,1.97243779537753,2.0182122138437,0.0117488899700298,1.97229760341104,2.0183524058102,0.0121117527873953,1.97158640535767,2.01906360386356,0.0218058868711796,NA,1,239.732784326871
