"t_max","n_per","k_max","expt_max","sigma_alpha_sq","sd_expt","B","scenario","param","model","expt","est_param","est_se","lower","upper","se_boots_k","lower_boots_normal_k","upper_boots_normal_k","se_boots_k_t","lower_boots_normal_k_t","upper_boots_normal_k_t","est_sigma_alpha_sq","est_sigma_delta_sq","conv","time"
8,500,42,7,0.01716,0.324037,100,4,0.173314,1,0,-0.299247898347769,0.0185888622381451,-0.33568139884811,-0.262814397847428,0.0171361232296489,-0.332834082712521,-0.265661713983017,0.0199833530714448,-0.338414550658149,-0.260081246037389,0.0373473949642726,NA,1,556.536845250924
8,500,42,7,0.01716,0.324037,100,4,-0.561532843642946,1,1,-0.299247898347769,0.0185888622381451,-0.33568139884811,-0.262814397847428,0.0171361232296489,-0.332834082712521,-0.265661713983017,0.0199833530714448,-0.338414550658149,-0.260081246037389,0.0373473949642726,NA,1,556.536845250924
8,500,42,7,0.01716,0.324037,100,4,0.295788473940491,1,2,-0.299247898347769,0.0185888622381451,-0.33568139884811,-0.262814397847428,0.0171361232296489,-0.332834082712521,-0.265661713983017,0.0199833530714448,-0.338414550658149,-0.260081246037389,0.0373473949642726,NA,1,556.536845250924
8,500,42,7,0.01716,0.324037,100,4,0.295788473940491,1,3,-0.299247898347769,0.0185888622381451,-0.33568139884811,-0.262814397847428,0.0171361232296489,-0.332834082712521,-0.265661713983017,0.0199833530714448,-0.338414550658149,-0.260081246037389,0.0373473949642726,NA,1,556.536845250924
8,500,42,7,0.01716,0.324037,100,4,0.295788473940491,1,4,-0.299247898347769,0.0185888622381451,-0.33568139884811,-0.262814397847428,0.0171361232296489,-0.332834082712521,-0.265661713983017,0.0199833530714448,-0.338414550658149,-0.260081246037389,0.0373473949642726,NA,1,556.536845250924
8,500,42,7,0.01716,0.324037,100,4,0.295788473940491,1,5,-0.299247898347769,0.0185888622381451,-0.33568139884811,-0.262814397847428,0.0171361232296489,-0.332834082712521,-0.265661713983017,0.0199833530714448,-0.338414550658149,-0.260081246037389,0.0373473949642726,NA,1,556.536845250924
8,500,42,7,0.01716,0.324037,100,4,0.295788473940491,1,6,-0.299247898347769,0.0185888622381451,-0.33568139884811,-0.262814397847428,0.0171361232296489,-0.332834082712521,-0.265661713983017,0.0199833530714448,-0.338414550658149,-0.260081246037389,0.0373473949642726,NA,1,556.536845250924
8,500,42,7,0.01716,0.324037,100,4,0.295788473940491,1,7,-0.299247898347769,0.0185888622381451,-0.33568139884811,-0.262814397847428,0.0171361232296489,-0.332834082712521,-0.265661713983017,0.0199833530714448,-0.338414550658149,-0.260081246037389,0.0373473949642726,NA,1,556.536845250924
8,500,42,7,0.01716,0.324037,100,4,0.173314,4,0,0.199094500941886,0.0280783581422771,0.144061930238006,0.254127071645766,0.0256721541898907,0.148778003324141,0.249410998559631,0.0275314090114656,0.145133930835772,0.253055071048,0.0153107672820355,NA,1,556.536845250924
8,500,42,7,0.01716,0.324037,100,4,-0.561532843642946,4,1,-0.549374393140017,0.0198905808101557,-0.588359215159506,-0.510389571120529,0.0256721541898907,-0.599690890757762,-0.499057895522273,0.0275314090114656,-0.603334963246132,-0.495413823033903,0.0153107672820355,NA,1,556.536845250924
8,500,42,7,0.01716,0.324037,100,4,0.295788473940491,4,2,0.296072470975485,0.0244451556120317,0.248160846379426,0.343984095571545,0.0256721541898907,0.24575597335774,0.34638896859323,0.0275314090114656,0.242111900869371,0.350033041081599,0.0153107672820355,NA,1,556.536845250924
