"t_max","n_per","k_max","expt_max","sigma_alpha_sq","sd_expt","B","scenario","param","model","expt","est_param","est_se","lower","upper","se_boots_k","lower_boots_normal_k","upper_boots_normal_k","se_boots_k_t","lower_boots_normal_k_t","upper_boots_normal_k_t","est_sigma_alpha_sq","est_sigma_delta_sq","conv","time"
8,"from_data",14,7,0.01716,0.324037,100,2,0.173314,1,0,-0.231926973464801,0.118295188714482,-0.463781282889554,-7.26640400481871e-05,0.114004505210074,-0.455371697751855,-0.00848224917774787,0.117483457891164,-0.462190319710711,-0.00166362721889107,0.0246590174949067,NA,1,39.8114236474037
8,"from_data",14,7,0.01716,0.324037,100,2,-0.276685951504997,1,1,-0.231926973464801,0.118295188714482,-0.463781282889554,-7.26640400481871e-05,0.114004505210074,-0.455371697751855,-0.00848224917774787,0.117483457891164,-0.462190319710711,-0.00166362721889107,0.0246590174949067,NA,1,39.8114236474037
8,"from_data",14,7,0.01716,0.324037,100,2,-0.126685967669998,1,2,-0.231926973464801,0.118295188714482,-0.463781282889554,-7.26640400481871e-05,0.114004505210074,-0.455371697751855,-0.00848224917774787,0.117483457891164,-0.462190319710711,-0.00166362721889107,0.0246590174949067,NA,1,39.8114236474037
8,"from_data",14,7,0.01716,0.324037,100,2,0.0233140161650009,1,3,-0.231926973464801,0.118295188714482,-0.463781282889554,-7.26640400481871e-05,0.114004505210074,-0.455371697751855,-0.00848224917774787,0.117483457891164,-0.462190319710711,-0.00166362721889107,0.0246590174949067,NA,1,39.8114236474037
8,"from_data",14,7,0.01716,0.324037,100,2,0.173314,1,4,-0.231926973464801,0.118295188714482,-0.463781282889554,-7.26640400481871e-05,0.114004505210074,-0.455371697751855,-0.00848224917774787,0.117483457891164,-0.462190319710711,-0.00166362721889107,0.0246590174949067,NA,1,39.8114236474037
8,"from_data",14,7,0.01716,0.324037,100,2,0.323313983834999,1,5,-0.231926973464801,0.118295188714482,-0.463781282889554,-7.26640400481871e-05,0.114004505210074,-0.455371697751855,-0.00848224917774787,0.117483457891164,-0.462190319710711,-0.00166362721889107,0.0246590174949067,NA,1,39.8114236474037
8,"from_data",14,7,0.01716,0.324037,100,2,0.473313967669998,1,6,-0.231926973464801,0.118295188714482,-0.463781282889554,-7.26640400481871e-05,0.114004505210074,-0.455371697751855,-0.00848224917774787,0.117483457891164,-0.462190319710711,-0.00166362721889107,0.0246590174949067,NA,1,39.8114236474037
8,"from_data",14,7,0.01716,0.324037,100,2,0.623313951504997,1,7,-0.231926973464801,0.118295188714482,-0.463781282889554,-7.26640400481871e-05,0.114004505210074,-0.455371697751855,-0.00848224917774787,0.117483457891164,-0.462190319710711,-0.00166362721889107,0.0246590174949067,NA,1,39.8114236474037
8,"from_data",14,7,0.01716,0.324037,100,2,0.173314,4,0,0.193381545540058,0.114240634561429,-0.0305259837713446,0.417289074851462,0.116951455880266,-0.0358390959247888,0.422602187004906,0.107415535026501,-0.0171490344919839,0.403912125572101,0.00367070039746171,NA,1,39.8114236474037
8,"from_data",14,7,0.01716,0.324037,100,2,-0.276685951504997,4,1,-0.334347180697521,0.112683095913103,-0.555201990353674,-0.113492371041367,0.116951455880266,-0.563567822162368,-0.105126539232674,0.107415535026501,-0.544877760729563,-0.123816600665478,0.00367070039746171,NA,1,39.8114236474037
8,"from_data",14,7,0.01716,0.324037,100,2,-0.126685967669998,4,2,-0.120326476643595,0.131266896360527,-0.37760486587258,0.13695191258539,0.116951455880266,-0.349547118108442,0.108894164821252,0.107415535026501,-0.330857056675637,0.0902041033884474,0.00367070039746171,NA,1,39.8114236474037
8,"from_data",14,7,0.01716,0.324037,100,2,0.0233140161650009,4,3,0.174010132206849,0.141785811473953,-0.103884951800886,0.451905216214583,0.116951455880266,-0.0552105092579987,0.403230773671696,0.107415535026501,-0.0365204478251938,0.384540712238891,0.00367070039746171,NA,1,39.8114236474037
8,"from_data",14,7,0.01716,0.324037,100,2,0.173314,4,4,0.175070255137992,0.164176969456627,-0.14671069208793,0.496851202363914,0.116951455880266,-0.0541503863268556,0.404290896602839,0.107415535026501,-0.0354603248940507,0.385600835170034,0.00367070039746171,NA,1,39.8114236474037
8,"from_data",14,7,0.01716,0.324037,100,2,0.323313983834999,4,5,0.252376327333001,0.17979027465404,-0.100006135759481,0.604758790425483,0.116951455880266,0.0231556858681537,0.481596968797848,0.107415535026501,0.0418457473009586,0.462906907365043,0.00367070039746171,NA,1,39.8114236474037
8,"from_data",14,7,0.01716,0.324037,100,2,0.473313967669998,4,6,0.368071753629639,0.229493942485818,-0.0817281083126705,0.817871615571949,0.116951455880266,0.138851112164792,0.597292395094487,0.107415535026501,0.157541173597597,0.578602333661682,0.00367070039746171,NA,1,39.8114236474037
