"t_max","n_per","k_max","expt_max","sigma_alpha_sq","sd_expt","B","scenario","param","model","expt","est_param","est_se","lower","upper","se_boots_k","lower_boots_normal_k","upper_boots_normal_k","se_boots_k_t","lower_boots_normal_k_t","upper_boots_normal_k_t","est_sigma_alpha_sq","est_sigma_delta_sq","conv","time"
8,500,42,7,0.01716,0.324037,100,2,0.173314,1,0,-0.338619462514079,0.0185732188059361,-0.375022302450695,-0.302216622577462,0.0190879897349952,-0.37603123493194,-0.301207690096218,0.0174164871588122,-0.372755150082555,-0.304483774945602,0.0435432749994341,NA,1,516.171409706275
8,500,42,7,0.01716,0.324037,100,2,-0.276685951504997,1,1,-0.338619462514079,0.0185732188059361,-0.375022302450695,-0.302216622577462,0.0190879897349952,-0.37603123493194,-0.301207690096218,0.0174164871588122,-0.372755150082555,-0.304483774945602,0.0435432749994341,NA,1,516.171409706275
8,500,42,7,0.01716,0.324037,100,2,-0.126685967669998,1,2,-0.338619462514079,0.0185732188059361,-0.375022302450695,-0.302216622577462,0.0190879897349952,-0.37603123493194,-0.301207690096218,0.0174164871588122,-0.372755150082555,-0.304483774945602,0.0435432749994341,NA,1,516.171409706275
8,500,42,7,0.01716,0.324037,100,2,0.0233140161650009,1,3,-0.338619462514079,0.0185732188059361,-0.375022302450695,-0.302216622577462,0.0190879897349952,-0.37603123493194,-0.301207690096218,0.0174164871588122,-0.372755150082555,-0.304483774945602,0.0435432749994341,NA,1,516.171409706275
8,500,42,7,0.01716,0.324037,100,2,0.173314,1,4,-0.338619462514079,0.0185732188059361,-0.375022302450695,-0.302216622577462,0.0190879897349952,-0.37603123493194,-0.301207690096218,0.0174164871588122,-0.372755150082555,-0.304483774945602,0.0435432749994341,NA,1,516.171409706275
8,500,42,7,0.01716,0.324037,100,2,0.323313983834999,1,5,-0.338619462514079,0.0185732188059361,-0.375022302450695,-0.302216622577462,0.0190879897349952,-0.37603123493194,-0.301207690096218,0.0174164871588122,-0.372755150082555,-0.304483774945602,0.0435432749994341,NA,1,516.171409706275
8,500,42,7,0.01716,0.324037,100,2,0.473313967669998,1,6,-0.338619462514079,0.0185732188059361,-0.375022302450695,-0.302216622577462,0.0190879897349952,-0.37603123493194,-0.301207690096218,0.0174164871588122,-0.372755150082555,-0.304483774945602,0.0435432749994341,NA,1,516.171409706275
8,500,42,7,0.01716,0.324037,100,2,0.623313951504997,1,7,-0.338619462514079,0.0185732188059361,-0.375022302450695,-0.302216622577462,0.0190879897349952,-0.37603123493194,-0.301207690096218,0.0174164871588122,-0.372755150082555,-0.304483774945602,0.0435432749994341,NA,1,516.171409706275
8,500,42,7,0.01716,0.324037,100,2,0.173314,4,0,0.21836172692939,0.0281931886584185,0.163104092549547,0.273619361309234,0.0256680544484106,0.168053264657292,0.268670189201488,0.0244431322113598,0.170454068125774,0.266269385733006,0.0138296816314318,NA,1,516.171409706275
8,500,42,7,0.01716,0.324037,100,2,-0.276685951504997,4,1,-0.264955102755956,0.0201387360439924,-0.30442630009634,-0.225483905415573,0.0256680544484106,-0.315263565028054,-0.214646640483858,0.0244431322113598,-0.312862761559572,-0.21704744395234,0.0138296816314318,NA,1,516.171409706275
8,500,42,7,0.01716,0.324037,100,2,-0.126685967669998,4,2,-0.100429375063146,0.0235947091328681,-0.146674155189266,-0.0541845949370263,0.0256680544484106,-0.150737837335244,-0.0501209127910482,0.0244431322113598,-0.148337033866762,-0.05252171625953,0.0138296816314318,NA,1,516.171409706275
8,500,42,7,0.01716,0.324037,100,2,0.0233140161650009,4,3,0.0393050361717397,0.0276319548523511,-0.0148526001613053,0.0934626725047846,0.0256680544484106,-0.0110034261003583,0.0896134984438376,0.0244431322113598,-0.00860262263187652,0.0872126949753558,0.0138296816314318,NA,1,516.171409706275
8,500,42,7,0.01716,0.324037,100,2,0.173314,4,4,0.194515853275398,0.0325934272259478,0.130633909779813,0.258397796770983,0.0256680544484106,0.1442073910033,0.244824315547496,0.0244431322113598,0.146608194471782,0.242423512079014,0.0138296816314318,NA,1,516.171409706275
8,500,42,7,0.01716,0.324037,100,2,0.323313983834999,4,5,0.371796785550446,0.0387886820398526,0.295772365744559,0.447821205356332,0.0256680544484106,0.321488323278348,0.422105247822544,0.0244431322113598,0.323889126746829,0.419704444354062,0.0138296816314318,NA,1,516.171409706275
8,500,42,7,0.01716,0.324037,100,2,0.473313967669998,4,6,0.575979082507955,0.0479002600015047,0.482096298054902,0.669861866961009,0.0256680544484106,0.525670620235857,0.626287544780053,0.0244431322113598,0.528071423704339,0.623886741311572,0.0138296816314318,NA,1,516.171409706275
8,500,42,7,0.01716,0.324037,100,2,0.623313951504997,4,7,0.712319808819295,0.0651729197841266,0.584583233275089,0.840056384363501,0.0256680544484106,0.662011346547197,0.762628271091393,0.0244431322113598,0.664412150015678,0.760227467622911,0.0138296816314318,NA,1,516.171409706275
8,500,42,7,0.01716,0.324037,100,2,0.173314,5,0,0.211325105438649,0.11692173954226,-0.0178372930739532,0.440487503951251,0.025895273362786,0.160571302277769,0.262078908599529,0.0246942555152456,0.162925254003738,0.25972495687356,0.0139324648258702,0.10635728890375,1,516.171409706275
8,500,42,7,0.01716,0.324037,100,2,-0.276685951504997,5,1,-0.266414086193888,0.118015034908304,-0.497719304248401,-0.0351088681393759,0.025895273362786,-0.317167889354768,-0.215660283033008,0.0246942555152456,-0.314813937628799,-0.218014234758977,0.0139324648258702,0.10635728890375,1,516.171409706275
8,500,42,7,0.01716,0.324037,100,2,-0.126685967669998,5,2,-0.102781509524022,0.11824892874078,-0.334545151066394,0.12898213201835,0.025895273362786,-0.153535312684902,-0.0520277063631422,0.0246942555152456,-0.151181360958933,-0.0543816580891111,0.0139324648258702,0.10635728890375,1,516.171409706275
8,500,42,7,0.01716,0.324037,100,2,0.0233140161650009,5,3,0.0358742969001436,0.118568454631777,-0.196515603880711,0.268264197680998,0.025895273362786,-0.0148795062607363,0.0866281000610235,0.0246942555152456,-0.0125255545347674,0.0842741483350546,0.0139324648258702,0.10635728890375,1,516.171409706275
8,500,42,7,0.01716,0.324037,100,2,0.173314,5,4,0.189638536222621,0.119067404875901,-0.0437292890667933,0.423006361512036,0.025895273362786,0.138884733061742,0.240392339383501,0.0246942555152456,0.14123868478771,0.238038387657532,0.0139324648258702,0.10635728890375,1,516.171409706275
8,500,42,7,0.01716,0.324037,100,2,0.323313983834999,5,5,0.364720283229568,0.119892418605798,0.129735460742804,0.599705105716331,0.025895273362786,0.313966480068688,0.415474086390448,0.0246942555152456,0.316320431794657,0.413120134664479,0.0139324648258702,0.10635728890375,1,516.171409706275
8,500,42,7,0.01716,0.324037,100,2,0.473313967669998,5,6,0.564817393248885,0.121719566560918,0.32625142657566,0.80338335992211,0.025895273362786,0.514063590088005,0.615571196409765,0.0246942555152456,0.516417541813974,0.613217244683796,0.0139324648258702,0.10635728890375,1,516.171409706275
8,500,42,7,0.01716,0.324037,100,2,0.623313951504997,5,7,0.691862709591114,0.127176360961051,0.442601622422589,0.94112379675964,0.025895273362786,0.641108906430234,0.742616512751994,0.0246942555152456,0.643462858156203,0.740262561026025,0.0139324648258702,0.10635728890375,1,516.171409706275
