"t_max","n_per","k_max","expt_max","sigma_alpha_sq","sd_expt","B","scenario","param","model","expt","est_param","est_se","lower","upper","se_boots_k","lower_boots_normal_k","upper_boots_normal_k","se_boots_k_t","lower_boots_normal_k_t","upper_boots_normal_k_t","est_sigma_alpha_sq","est_sigma_delta_sq","conv","time"
8,"from_data",14,7,0.01716,0.324037,100,10,0.173314,1,0,0.138333975456049,0.110539644093191,-0.0783197458304813,0.354987696742579,0.112102753104468,-0.0813833831964947,0.358051334108593,0.0993817378545271,-0.0564506514598251,0.333118602371923,0.0164248660960797,NA,1,40.3983369231224
8,"from_data",14,7,0.01716,0.324037,100,10,-0.0463917121115301,1,1,0.138333975456049,0.110539644093191,-0.0783197458304813,0.354987696742579,0.112102753104468,-0.0813833831964947,0.358051334108593,0.0993817378545271,-0.0564506514598251,0.333118602371923,0.0164248660960797,NA,1,40.3983369231224
8,"from_data",14,7,0.01716,0.324037,100,10,0.418764792033895,1,2,0.138333975456049,0.110539644093191,-0.0783197458304813,0.354987696742579,0.112102753104468,-0.0813833831964947,0.358051334108593,0.0993817378545271,-0.0564506514598251,0.333118602371923,0.0164248660960797,NA,1,40.3983369231224
8,"from_data",14,7,0.01716,0.324037,100,10,0.636222444736617,1,3,0.138333975456049,0.110539644093191,-0.0783197458304813,0.354987696742579,0.112102753104468,-0.0813833831964947,0.358051334108593,0.0993817378545271,-0.0564506514598251,0.333118602371923,0.0164248660960797,NA,1,40.3983369231224
8,"from_data",14,7,0.01716,0.324037,100,10,-0.281511121577266,1,4,0.138333975456049,0.110539644093191,-0.0783197458304813,0.354987696742579,0.112102753104468,-0.0813833831964947,0.358051334108593,0.0993817378545271,-0.0564506514598251,0.333118602371923,0.0164248660960797,NA,1,40.3983369231224
8,"from_data",14,7,0.01716,0.324037,100,10,0.314412444813768,1,5,0.138333975456049,0.110539644093191,-0.0783197458304813,0.354987696742579,0.112102753104468,-0.0813833831964947,0.358051334108593,0.0993817378545271,-0.0564506514598251,0.333118602371923,0.0164248660960797,NA,1,40.3983369231224
8,"from_data",14,7,0.01716,0.324037,100,10,-0.0945996682771164,1,6,0.138333975456049,0.110539644093191,-0.0783197458304813,0.354987696742579,0.112102753104468,-0.0813833831964947,0.358051334108593,0.0993817378545271,-0.0564506514598251,0.333118602371923,0.0164248660960797,NA,1,40.3983369231224
8,"from_data",14,7,0.01716,0.324037,100,10,0.266300820381633,1,7,0.138333975456049,0.110539644093191,-0.0783197458304813,0.354987696742579,0.112102753104468,-0.0813833831964947,0.358051334108593,0.0993817378545271,-0.0564506514598251,0.333118602371923,0.0164248660960797,NA,1,40.3983369231224
8,"from_data",14,7,0.01716,0.324037,100,10,0.173314,4,0,0.0517633056615541,0.137427905794321,-0.217590440166079,0.321117051489187,0.123345597710394,-0.189989623502385,0.293516234825493,0.144597174758006,-0.231641949130381,0.33516856045349,0.0148423527532446,NA,1,40.3983369231224
8,"from_data",14,7,0.01716,0.324037,100,10,-0.0463917121115301,4,1,-0.0523241136676443,0.123780688121253,-0.294929804366885,0.190281577031596,0.123345597710394,-0.294077042831583,0.189428815496295,0.144597174758006,-0.33572936845958,0.231081141124291,0.0148423527532446,NA,1,40.3983369231224
