"n.t","n.per","scenario","sd_group","true","model","number","param","sd","lower","upper","conv","time"
8,30,1,0.223606797749979,0.182321556793955,"1",0,0.2496901037327,0.166989551248006,-0.077603402507897,0.576983609973297,1,6.11331819295883
8,30,1,0.223606797749979,0.182321556793955,"1",1,0.2496901037327,0.166989551248006,-0.077603402507897,0.576983609973297,1,6.11331819295883
8,30,1,0.223606797749979,0.182321556793955,"1",2,0.2496901037327,0.166989551248006,-0.077603402507897,0.576983609973297,1,6.11331819295883
8,30,1,0.223606797749979,0.182321556793955,"1",3,0.2496901037327,0.166989551248006,-0.077603402507897,0.576983609973297,1,6.11331819295883
8,30,1,0.223606797749979,0.182321556793955,"1",4,0.2496901037327,0.166989551248006,-0.077603402507897,0.576983609973297,1,6.11331819295883
8,30,1,0.223606797749979,0.182321556793955,"1",5,0.2496901037327,0.166989551248006,-0.077603402507897,0.576983609973297,1,6.11331819295883
8,30,1,0.223606797749979,0.182321556793955,"1",6,0.2496901037327,0.166989551248006,-0.077603402507897,0.576983609973297,1,6.11331819295883
8,30,1,0.223606797749979,0.182321556793955,"1",7,0.2496901037327,0.166989551248006,-0.077603402507897,0.576983609973297,1,6.11331819295883
8,30,1,0.223606797749979,0.182321556793955,"2",0,0.217042985717086,0.197739640162527,-0.170519587317377,0.604605558751549,1,6.11331819295883
8,30,1,0.223606797749979,0.182321556793955,"2",1,0.0542607464292715,0.0494349100406318,-0.0426298968293442,0.151151389687887,1,6.11331819295883
8,30,1,0.223606797749979,0.182321556793955,"2",2,0.108521492858543,0.0988698200812635,-0.0852597936586884,0.302302779375774,1,6.11331819295883
8,30,1,0.223606797749979,0.182321556793955,"2",3,0.162782239287815,0.148304730121895,-0.127889690488033,0.453454169063662,1,6.11331819295883
8,30,1,0.223606797749979,0.182321556793955,"2",4,0.217042985717086,0.197739640162527,-0.170519587317377,0.604605558751549,1,6.11331819295883
8,30,1,0.223606797749979,0.182321556793955,"2",5,0.271303732146358,0.247174550203159,-0.213149484146721,0.755756948439436,1,6.11331819295883
8,30,1,0.223606797749979,0.182321556793955,"2",6,0.325564478575629,0.296609460243791,-0.255779380976065,0.906908338127323,1,6.11331819295883
8,30,1,0.223606797749979,0.182321556793955,"2",7,0.379825225004901,0.346044370284422,-0.298409277805409,1.05805972781521,1,6.11331819295883
8,30,1,0.223606797749979,0.182321556793955,"3",0,0.20567172768606,0.17510682719868,-0.137531347070432,0.548874802442551,1,6.11331819295883
8,30,1,0.223606797749979,0.182321556793955,"3",1,0.337396060585126,0.202680385191567,-0.0598501947630515,0.734642315933303,1,6.11331819295883
8,30,1,0.223606797749979,0.182321556793955,"3",2,0.183717672202882,0.185926059784547,-0.180690708762271,0.548126053168035,1,6.11331819295883
8,30,1,0.223606797749979,0.182321556793955,"3",3,0.183717672202882,0.185926059784547,-0.180690708762271,0.548126053168035,1,6.11331819295883
8,30,1,0.223606797749979,0.182321556793955,"3",4,0.183717672202882,0.185926059784547,-0.180690708762271,0.548126053168035,1,6.11331819295883
8,30,1,0.223606797749979,0.182321556793955,"3",5,0.183717672202882,0.185926059784547,-0.180690708762271,0.548126053168035,1,6.11331819295883
8,30,1,0.223606797749979,0.182321556793955,"3",6,0.183717672202882,0.185926059784547,-0.180690708762271,0.548126053168035,1,6.11331819295883
8,30,1,0.223606797749979,0.182321556793955,"3",7,0.183717672202882,0.185926059784547,-0.180690708762271,0.548126053168035,1,6.11331819295883
8,30,1,0.223606797749979,0.182321556793955,"4",0,0.332544727242748,0.230972268089003,-0.120152599639229,0.785242054124724,1,6.11331819295883
8,30,1,0.223606797749979,0.182321556793955,"4",1,0.379842214807722,0.209338169682652,-0.03045305835981,0.790137487975253,1,6.11331819295883
8,30,1,0.223606797749979,0.182321556793955,"4",2,0.195498657751208,0.2239935756462,-0.243520683283692,0.634517998786108,1,6.11331819295883
8,30,1,0.223606797749979,0.182321556793955,"4",3,0.101991267757549,0.243588311785005,-0.375433050395974,0.579415585911072,1,6.11331819295883
8,30,1,0.223606797749979,0.182321556793955,"4",4,0.206028206341861,0.278582052199368,-0.339982582708157,0.75203899539188,1,6.11331819295883
