"n.t","n.per","scenario","sd_group","true","model","number","param","sd","lower","upper","conv","time"
8,30,1,0.223606797749979,0.182321556793955,"1",0,-0.193535753901985,0.157747171117127,-0.502714527954632,0.115643020150662,1,6.61954856316249
8,30,1,0.223606797749979,0.182321556793955,"1",1,-0.193535753901985,0.157747171117127,-0.502714527954632,0.115643020150662,1,6.61954856316249
8,30,1,0.223606797749979,0.182321556793955,"1",2,-0.193535753901985,0.157747171117127,-0.502714527954632,0.115643020150662,1,6.61954856316249
8,30,1,0.223606797749979,0.182321556793955,"1",3,-0.193535753901985,0.157747171117127,-0.502714527954632,0.115643020150662,1,6.61954856316249
8,30,1,0.223606797749979,0.182321556793955,"1",4,-0.193535753901985,0.157747171117127,-0.502714527954632,0.115643020150662,1,6.61954856316249
8,30,1,0.223606797749979,0.182321556793955,"1",5,-0.193535753901985,0.157747171117127,-0.502714527954632,0.115643020150662,1,6.61954856316249
8,30,1,0.223606797749979,0.182321556793955,"1",6,-0.193535753901985,0.157747171117127,-0.502714527954632,0.115643020150662,1,6.61954856316249
8,30,1,0.223606797749979,0.182321556793955,"1",7,-0.193535753901985,0.157747171117127,-0.502714527954632,0.115643020150662,1,6.61954856316249
8,30,1,0.223606797749979,0.182321556793955,"2",0,-0.0812334802393499,0.184503198199604,-0.442853103743028,0.280386143264328,1,6.61954856316249
8,30,1,0.223606797749979,0.182321556793955,"2",1,-0.0203083700598375,0.0461257995499009,-0.110713275935757,0.0700965358160821,1,6.61954856316249
8,30,1,0.223606797749979,0.182321556793955,"2",2,-0.0406167401196749,0.0922515990998018,-0.221426551871514,0.140193071632164,1,6.61954856316249
8,30,1,0.223606797749979,0.182321556793955,"2",3,-0.0609251101795124,0.138377398649703,-0.332139827807271,0.210289607448246,1,6.61954856316249
8,30,1,0.223606797749979,0.182321556793955,"2",4,-0.0812334802393499,0.184503198199604,-0.442853103743028,0.280386143264328,1,6.61954856316249
8,30,1,0.223606797749979,0.182321556793955,"2",5,-0.101541850299187,0.230628997749504,-0.553566379678785,0.35048267908041,1,6.61954856316249
8,30,1,0.223606797749979,0.182321556793955,"2",6,-0.121850220359025,0.276754797299405,-0.664279655614542,0.420579214896493,1,6.61954856316249
8,30,1,0.223606797749979,0.182321556793955,"2",7,-0.142158590418862,0.322880596849306,-0.774992931550299,0.490675750712575,1,6.61954856316249
8,30,1,0.223606797749979,0.182321556793955,"3",0,-0.185689727675041,0.16760589880548,-0.514191252930248,0.142811797580165,1,6.61954856316249
8,30,1,0.223606797749979,0.182321556793955,"3",1,-0.207877114670624,0.18783607127768,-0.576029049372375,0.160274820031128,1,6.61954856316249
8,30,1,0.223606797749979,0.182321556793955,"3",2,-0.181991829842444,0.178144201688372,-0.531148049206292,0.167164389521404,1,6.61954856316249
8,30,1,0.223606797749979,0.182321556793955,"3",3,-0.181991829842444,0.178144201688372,-0.531148049206292,0.167164389521404,1,6.61954856316249
8,30,1,0.223606797749979,0.182321556793955,"3",4,-0.181991829842444,0.178144201688372,-0.531148049206292,0.167164389521404,1,6.61954856316249
8,30,1,0.223606797749979,0.182321556793955,"3",5,-0.181991829842444,0.178144201688372,-0.531148049206292,0.167164389521404,1,6.61954856316249
8,30,1,0.223606797749979,0.182321556793955,"3",6,-0.181991829842444,0.178144201688372,-0.531148049206292,0.167164389521404,1,6.61954856316249
8,30,1,0.223606797749979,0.182321556793955,"3",7,-0.181991829842444,0.178144201688372,-0.531148049206292,0.167164389521404,1,6.61954856316249
8,30,1,0.223606797749979,0.182321556793955,"4",0,-0.138323257842011,0.198548929543836,-0.527472008916912,0.250825493232889,1,6.61954856316249
8,30,1,0.223606797749979,0.182321556793955,"4",1,-0.203359412066784,0.189370564842189,-0.574518898889482,0.167800074755914,1,6.61954856316249
8,30,1,0.223606797749979,0.182321556793955,"4",2,-0.112318433995756,0.209808977161924,-0.523536472866313,0.298899604874802,1,6.61954856316249
8,30,1,0.223606797749979,0.182321556793955,"4",3,-0.282890487997786,0.230708719724956,-0.735071269578045,0.169290293582473,1,6.61954856316249
8,30,1,0.223606797749979,0.182321556793955,"4",4,-0.202205014172905,0.256550039015669,-0.705033850875961,0.300623822530152,1,6.61954856316249
8,30,1,0.223606797749979,0.182321556793955,"4",5,-0.0951332028593725,0.29856542764549,-0.680310688073332,0.490044282354587,1,6.61954856316249
8,30,1,0.223606797749979,0.182321556793955,"4",6,-0.315594145615024,0.356439446673619,-1.0142026237647,0.383014332534653,1,6.61954856316249
8,30,1,0.223606797749979,0.182321556793955,"4",7,0.243237891813547,0.539595565599671,-0.814349982979328,1.30082576660642,1,6.61954856316249
8,30,1,0.223606797749979,0.182321556793955,"5",0,-0.193536686234346,0.157742193813882,-0.502705704951893,0.1156323324832,1,6.61954856316249
8,30,1,0.223606797749979,0.182321556793955,"5",1,-0.193536686234346,0.248375288014856,-0.680343305393228,0.293269932924535,1,6.61954856316249
8,30,1,0.223606797749979,0.182321556793955,"5",2,-0.193536686234346,0.248375288014856,-0.680343305393228,0.293269932924535,1,6.61954856316249
8,30,1,0.223606797749979,0.182321556793955,"5",3,-0.193536686234346,0.248375288014856,-0.680343305393228,0.293269932924535,1,6.61954856316249
8,30,1,0.223606797749979,0.182321556793955,"5",4,-0.193536686234346,0.248375288014856,-0.680343305393228,0.293269932924535,1,6.61954856316249
8,30,1,0.223606797749979,0.182321556793955,"5",5,-0.193536686234346,0.248375288014856,-0.680343305393228,0.293269932924535,1,6.61954856316249
8,30,1,0.223606797749979,0.182321556793955,"5",6,-0.193536686234346,0.248375288014856,-0.680343305393228,0.293269932924535,1,6.61954856316249
8,30,1,0.223606797749979,0.182321556793955,"5",7,-0.193536686234346,0.248375288014856,-0.680343305393228,0.293269932924535,1,6.61954856316249
