"n.t","n.per","scenario","sd_group","true","model","number","param","sd","lower","upper","conv","time"
8,30,1,0.223606797749979,0.182321556793955,"1",0,0.0244045598346521,0.172426621324275,-0.313545407936852,0.362354527606156,1,6.08298310438792
8,30,1,0.223606797749979,0.182321556793955,"1",1,0.0244045598346521,0.172426621324275,-0.313545407936852,0.362354527606156,1,6.08298310438792
8,30,1,0.223606797749979,0.182321556793955,"1",2,0.0244045598346521,0.172426621324275,-0.313545407936852,0.362354527606156,1,6.08298310438792
8,30,1,0.223606797749979,0.182321556793955,"1",3,0.0244045598346521,0.172426621324275,-0.313545407936852,0.362354527606156,1,6.08298310438792
8,30,1,0.223606797749979,0.182321556793955,"1",4,0.0244045598346521,0.172426621324275,-0.313545407936852,0.362354527606156,1,6.08298310438792
8,30,1,0.223606797749979,0.182321556793955,"1",5,0.0244045598346521,0.172426621324275,-0.313545407936852,0.362354527606156,1,6.08298310438792
8,30,1,0.223606797749979,0.182321556793955,"1",6,0.0244045598346521,0.172426621324275,-0.313545407936852,0.362354527606156,1,6.08298310438792
8,30,1,0.223606797749979,0.182321556793955,"1",7,0.0244045598346521,0.172426621324275,-0.313545407936852,0.362354527606156,1,6.08298310438792
8,30,1,0.223606797749979,0.182321556793955,"2",0,-0.0960082366619567,0.203928947791231,-0.495701629737919,0.303685156414005,1,6.08298310438792
8,30,1,0.223606797749979,0.182321556793955,"2",1,-0.0240020591654892,0.0509822369478078,-0.12392540743448,0.0759212891035013,1,6.08298310438792
8,30,1,0.223606797749979,0.182321556793955,"2",2,-0.0480041183309784,0.101964473895616,-0.247850814868959,0.151842578207003,1,6.08298310438792
8,30,1,0.223606797749979,0.182321556793955,"2",3,-0.0720061774964676,0.152946710843423,-0.371776222303439,0.227763867310504,1,6.08298310438792
8,30,1,0.223606797749979,0.182321556793955,"2",4,-0.0960082366619567,0.203928947791231,-0.495701629737919,0.303685156414005,1,6.08298310438792
8,30,1,0.223606797749979,0.182321556793955,"2",5,-0.120010295827446,0.254911184739039,-0.619627037172399,0.379606445517507,1,6.08298310438792
8,30,1,0.223606797749979,0.182321556793955,"2",6,-0.144012354992935,0.305893421686847,-0.743552444606878,0.455527734621008,1,6.08298310438792
8,30,1,0.223606797749979,0.182321556793955,"2",7,-0.168014414158424,0.356875658634655,-0.867477852041358,0.53144902372451,1,6.08298310438792
8,30,1,0.223606797749979,0.182321556793955,"3",0,0.0449485641235229,0.188473970452694,-0.324453629987024,0.414350758234069,1,6.08298310438792
8,30,1,0.223606797749979,0.182321556793955,"3",1,-0.00146296921372834,0.19570819322957,-0.385043979423092,0.382118040995635,1,6.08298310438792
8,30,1,0.223606797749979,0.182321556793955,"3",2,0.0526838196797314,0.20096699626495,-0.341204255080767,0.44657189444023,1,6.08298310438792
8,30,1,0.223606797749979,0.182321556793955,"3",3,0.0526838196797314,0.20096699626495,-0.341204255080767,0.44657189444023,1,6.08298310438792
8,30,1,0.223606797749979,0.182321556793955,"3",4,0.0526838196797314,0.20096699626495,-0.341204255080767,0.44657189444023,1,6.08298310438792
