"n.t","n.per","scenario","sd_group","true","model","number","param","sd","lower","upper","conv","time"
8,30,1,0.223606797749979,0.182321556793955,"1",0,0.396164969529751,0.183591746039421,0.0363317594336618,0.75599817962584,1,6.12647074858348
8,30,1,0.223606797749979,0.182321556793955,"1",1,0.396164969529751,0.183591746039421,0.0363317594336618,0.75599817962584,1,6.12647074858348
8,30,1,0.223606797749979,0.182321556793955,"1",2,0.396164969529751,0.183591746039421,0.0363317594336618,0.75599817962584,1,6.12647074858348
8,30,1,0.223606797749979,0.182321556793955,"1",3,0.396164969529751,0.183591746039421,0.0363317594336618,0.75599817962584,1,6.12647074858348
8,30,1,0.223606797749979,0.182321556793955,"1",4,0.396164969529751,0.183591746039421,0.0363317594336618,0.75599817962584,1,6.12647074858348
8,30,1,0.223606797749979,0.182321556793955,"1",5,0.396164969529751,0.183591746039421,0.0363317594336618,0.75599817962584,1,6.12647074858348
8,30,1,0.223606797749979,0.182321556793955,"1",6,0.396164969529751,0.183591746039421,0.0363317594336618,0.75599817962584,1,6.12647074858348
8,30,1,0.223606797749979,0.182321556793955,"1",7,0.396164969529751,0.183591746039421,0.0363317594336618,0.75599817962584,1,6.12647074858348
8,30,1,0.223606797749979,0.182321556793955,"2",0,0.245594319556123,0.229479411834047,-0.204177062832043,0.695365701944289,1,6.12647074858348
8,30,1,0.223606797749979,0.182321556793955,"2",1,0.0613985798890308,0.0573698529585117,-0.0510442657080107,0.173841425486072,1,6.12647074858348
8,30,1,0.223606797749979,0.182321556793955,"2",2,0.122797159778062,0.114739705917023,-0.102088531416021,0.347682850972144,1,6.12647074858348
8,30,1,0.223606797749979,0.182321556793955,"2",3,0.184195739667092,0.172109558875535,-0.153132797124032,0.521524276458217,1,6.12647074858348
8,30,1,0.223606797749979,0.182321556793955,"2",4,0.245594319556123,0.229479411834047,-0.204177062832043,0.695365701944289,1,6.12647074858348
8,30,1,0.223606797749979,0.182321556793955,"2",5,0.306992899445154,0.286849264792558,-0.255221328540054,0.869207127430361,1,6.12647074858348
8,30,1,0.223606797749979,0.182321556793955,"2",6,0.368391479334185,0.34421911775107,-0.306265594248064,1.04304855291643,1,6.12647074858348
8,30,1,0.223606797749979,0.182321556793955,"2",7,0.429790059223215,0.401588970709582,-0.357309859956075,1.21688997840251,1,6.12647074858348
8,30,1,0.223606797749979,0.182321556793955,"3",0,0.514871532685566,0.205517500432037,0.112064633646079,0.917678431725052,1,6.12647074858348
8,30,1,0.223606797749979,0.182321556793955,"3",1,0.270001643535013,0.203412507142118,-0.128679544468535,0.668682831538561,1,6.12647074858348
8,30,1,0.223606797749979,0.182321556793955,"3",2,0.555683180877325,0.22000225632719,0.124486681958483,0.986879679796166,1,6.12647074858348
8,30,1,0.223606797749979,0.182321556793955,"3",3,0.555683180877325,0.22000225632719,0.124486681958483,0.986879679796166,1,6.12647074858348
8,30,1,0.223606797749979,0.182321556793955,"3",4,0.555683180877325,0.22000225632719,0.124486681958483,0.986879679796166,1,6.12647074858348
8,30,1,0.223606797749979,0.182321556793955,"3",5,0.555683180877325,0.22000225632719,0.124486681958483,0.986879679796166,1,6.12647074858348
8,30,1,0.223606797749979,0.182321556793955,"3",6,0.555683180877325,0.22000225632719,0.124486681958483,0.986879679796166,1,6.12647074858348
8,30,1,0.223606797749979,0.182321556793955,"3",7,0.555683180877325,0.22000225632719,0.124486681958483,0.986879679796166,1,6.12647074858348
8,30,1,0.223606797749979,0.182321556793955,"4",0,0.327391724156668,0.262158708197879,-0.186429902144719,0.841213350458055,1,6.12647074858348
8,30,1,0.223606797749979,0.182321556793955,"4",1,0.225328860895742,0.209018751258198,-0.184340363663861,0.634998085455345,1,6.12647074858348
8,30,1,0.223606797749979,0.182321556793955,"4",2,0.501502357943818,0.245558700503628,0.0202161488662508,0.982788567021386,1,6.12647074858348
8,30,1,0.223606797749979,0.182321556793955,"4",3,0.65462736043734,0.28146843016209,0.102959374534617,1.20629534634006,1,6.12647074858348
8,30,1,0.223606797749979,0.182321556793955,"4",4,0.346966215283908,0.310893513627899,-0.262373874453887,0.956306305021703,1,6.12647074858348
8,30,1,0.223606797749979,0.182321556793955,"4",5,0.47861319701342,0.369092939641776,-0.244795671632477,1.20202206565932,1,6.12647074858348
8,30,1,0.223606797749979,0.182321556793955,"4",6,0.304726278266797,0.46099100979542,-0.598799498128978,1.20825205466257,1,6.12647074858348
8,30,1,0.223606797749979,0.182321556793955,"4",7,-0.220022200744347,0.608314779181006,-1.41229725920255,0.972252857713859,1,6.12647074858348
8,30,1,0.223606797749979,0.182321556793955,"5",0,0.39619278771783,0.183584403112163,0.0363739694947079,0.756011605940952,1,6.12647074858348
8,30,1,0.223606797749979,0.182321556793955,"5",1,0.396192776040985,0.32541101537904,-0.241601094274543,1.03398664635651,1,6.12647074858348
8,30,1,0.223606797749979,0.182321556793955,"5",2,0.396192792558065,0.325412973153726,-0.241604914925336,1.03399050004147,1,6.12647074858348
8,30,1,0.223606797749979,0.182321556793955,"5",3,0.396192798881353,0.325416482313359,-0.241611786428546,1.03399738419125,1,6.12647074858348
8,30,1,0.223606797749979,0.182321556793955,"5",4,0.396192785084871,0.325409660468419,-0.241598429654638,1.03398399982438,1,6.12647074858348
8,30,1,0.223606797749979,0.182321556793955,"5",5,0.396192790443482,0.325409680957659,-0.241598464454199,1.03398404534116,1,6.12647074858348
8,30,1,0.223606797749979,0.182321556793955,"5",6,0.396192786931183,0.325417328895197,-0.241613457648628,1.03399903151099,1,6.12647074858348
8,30,1,0.223606797749979,0.182321556793955,"5",7,0.396192783782971,0.325424306243797,-0.241627136148805,1.03401270371475,1,6.12647074858348
8,30,2,0.223606797749979,0.182321556793955,"1",0,0.209347510204547,0.158899563613728,-0.102089911637491,0.520784932046584,1,6.12647074858348
8,30,2,0.223606797749979,0.0455803891984886,"1",1,0.209347510204547,0.158899563613728,-0.102089911637491,0.520784932046584,1,6.12647074858348
8,30,2,0.223606797749979,0.0911607783969773,"1",2,0.209347510204547,0.158899563613728,-0.102089911637491,0.520784932046584,1,6.12647074858348
8,30,2,0.223606797749979,0.136741167595466,"1",3,0.209347510204547,0.158899563613728,-0.102089911637491,0.520784932046584,1,6.12647074858348
8,30,2,0.223606797749979,0.182321556793955,"1",4,0.209347510204547,0.158899563613728,-0.102089911637491,0.520784932046584,1,6.12647074858348
8,30,2,0.223606797749979,0.227901945992443,"1",5,0.209347510204547,0.158899563613728,-0.102089911637491,0.520784932046584,1,6.12647074858348
8,30,2,0.223606797749979,0.273482335190932,"1",6,0.209347510204547,0.158899563613728,-0.102089911637491,0.520784932046584,1,6.12647074858348
8,30,2,0.223606797749979,0.319062724389421,"1",7,0.209347510204547,0.158899563613728,-0.102089911637491,0.520784932046584,1,6.12647074858348
8,30,2,0.223606797749979,0.182321556793955,"2",0,0.0884226051642431,0.200539724563932,-0.304628032450647,0.481473242779133,1,6.12647074858348
8,30,2,0.223606797749979,0.0455803891984886,"2",1,0.0221056512910608,0.0501349311409831,-0.0761570081126617,0.120368310694783,1,6.12647074858348
8,30,2,0.223606797749979,0.0911607783969773,"2",2,0.0442113025821216,0.100269862281966,-0.152314016225323,0.240736621389567,1,6.12647074858348
8,30,2,0.223606797749979,0.136741167595466,"2",3,0.0663169538731823,0.150404793422949,-0.228471024337985,0.36110493208435,1,6.12647074858348
8,30,2,0.223606797749979,0.182321556793955,"2",4,0.0884226051642431,0.200539724563932,-0.304628032450647,0.481473242779133,1,6.12647074858348
8,30,2,0.223606797749979,0.227901945992443,"2",5,0.110528256455304,0.250674655704916,-0.380785040563308,0.601841553473916,1,6.12647074858348
8,30,2,0.223606797749979,0.273482335190932,"2",6,0.132633907746365,0.300809586845899,-0.45694204867597,0.7222098641687,1,6.12647074858348
8,30,2,0.223606797749979,0.319062724389421,"2",7,0.154739559037425,0.350944517986882,-0.533099056788632,0.842578174863483,1,6.12647074858348
8,30,2,0.223606797749979,0.182321556793955,"3",0,0.219193552714093,0.165623188774959,-0.105421932289505,0.543809037717691,1,6.12647074858348
8,30,2,0.223606797749979,0.0455803891984886,"3",1,0.190008810408716,0.189810227905459,-0.182012400183322,0.562030021000755,1,6.12647074858348
8,30,2,0.223606797749979,0.0911607783969773,"3",2,0.224057676431656,0.176029009151546,-0.120952841739645,0.569068194602957,1,6.12647074858348
8,30,2,0.223606797749979,0.136741167595466,"3",3,0.224057676431656,0.176029009151546,-0.120952841739645,0.569068194602957,1,6.12647074858348
8,30,2,0.223606797749979,0.182321556793955,"3",4,0.224057676431656,0.176029009151546,-0.120952841739645,0.569068194602957,1,6.12647074858348
8,30,2,0.223606797749979,0.227901945992443,"3",5,0.224057676431656,0.176029009151546,-0.120952841739645,0.569068194602957,1,6.12647074858348
8,30,2,0.223606797749979,0.273482335190932,"3",6,0.224057676431656,0.176029009151546,-0.120952841739645,0.569068194602957,1,6.12647074858348
8,30,2,0.223606797749979,0.319062724389421,"3",7,0.224057676431656,0.176029009151546,-0.120952841739645,0.569068194602957,1,6.12647074858348
8,30,2,0.223606797749979,0.182321556793955,"4",0,0.224698015362236,0.226666458149693,-0.219560079114418,0.66895610983889,1,6.12647074858348
8,30,2,0.223606797749979,0.0455803891984886,"4",1,0.152915860637825,0.199209710198303,-0.237527996721511,0.54335971799716,1,6.12647074858348
8,30,2,0.223606797749979,0.0911607783969773,"4",2,0.323745376317041,0.224430166662679,-0.116129667386132,0.763620420020213,1,6.12647074858348
