"n.t","n.per","scenario","sd_group","true","model","number","param","sd","lower","upper","conv","time"
8,30,1,0.223606797749979,0.182321556793955,"1",0,-0.370084559009607,0.195305520331345,-0.752876344840899,0.012707226821685,1,6.49864813089371
8,30,1,0.223606797749979,0.182321556793955,"1",1,-0.370084559009607,0.195305520331345,-0.752876344840899,0.012707226821685,1,6.49864813089371
8,30,1,0.223606797749979,0.182321556793955,"1",2,-0.370084559009607,0.195305520331345,-0.752876344840899,0.012707226821685,1,6.49864813089371
8,30,1,0.223606797749979,0.182321556793955,"1",3,-0.370084559009607,0.195305520331345,-0.752876344840899,0.012707226821685,1,6.49864813089371
8,30,1,0.223606797749979,0.182321556793955,"1",4,-0.370084559009607,0.195305520331345,-0.752876344840899,0.012707226821685,1,6.49864813089371
8,30,1,0.223606797749979,0.182321556793955,"1",5,-0.370084559009607,0.195305520331345,-0.752876344840899,0.012707226821685,1,6.49864813089371
8,30,1,0.223606797749979,0.182321556793955,"1",6,-0.370084559009607,0.195305520331345,-0.752876344840899,0.012707226821685,1,6.49864813089371
8,30,1,0.223606797749979,0.182321556793955,"1",7,-0.370084559009607,0.195305520331345,-0.752876344840899,0.012707226821685,1,6.49864813089371
8,30,1,0.223606797749979,0.182321556793955,"2",0,-0.0547835618702963,0.222894692478317,-0.491649131472929,0.382082007732336,1,6.49864813089371
8,30,1,0.223606797749979,0.182321556793955,"2",1,-0.0136958904675741,0.0557236731195793,-0.122912282868232,0.0955205019330841,1,6.49864813089371
8,30,1,0.223606797749979,0.182321556793955,"2",2,-0.0273917809351482,0.111447346239159,-0.245824565736465,0.191041003866168,1,6.49864813089371
8,30,1,0.223606797749979,0.182321556793955,"2",3,-0.0410876714027223,0.167171019358738,-0.368736848604697,0.286561505799252,1,6.49864813089371
8,30,1,0.223606797749979,0.182321556793955,"2",4,-0.0547835618702963,0.222894692478317,-0.491649131472929,0.382082007732336,1,6.49864813089371
8,30,1,0.223606797749979,0.182321556793955,"2",5,-0.0684794523378704,0.278618365597897,-0.614561414341161,0.477602509665421,1,6.49864813089371
8,30,1,0.223606797749979,0.182321556793955,"2",6,-0.0821753428054445,0.334342038717476,-0.737473697209394,0.573123011598505,1,6.49864813089371
8,30,1,0.223606797749979,0.182321556793955,"2",7,-0.0958712332730186,0.390065711837055,-0.860385980077626,0.668643513531589,1,6.49864813089371
8,30,1,0.223606797749979,0.182321556793955,"3",0,-0.335354372902458,0.216548972675762,-0.7597825602361,0.0890738144311828,1,6.49864813089371
8,30,1,0.223606797749979,0.182321556793955,"3",1,-0.396769806176027,0.207631215878717,-0.803719511364574,0.0101798990125206,1,6.49864813089371
8,30,1,0.223606797749979,0.182321556793955,"3",2,-0.325118467356864,0.230887348925089,-0.77764935573597,0.127412421022243,1,6.49864813089371
8,30,1,0.223606797749979,0.182321556793955,"3",3,-0.325118467356864,0.230887348925089,-0.77764935573597,0.127412421022243,1,6.49864813089371
8,30,1,0.223606797749979,0.182321556793955,"3",4,-0.325118467356864,0.230887348925089,-0.77764935573597,0.127412421022243,1,6.49864813089371
8,30,1,0.223606797749979,0.182321556793955,"3",5,-0.325118467356864,0.230887348925089,-0.77764935573597,0.127412421022243,1,6.49864813089371
8,30,1,0.223606797749979,0.182321556793955,"3",6,-0.325118467356864,0.230887348925089,-0.77764935573597,0.127412421022243,1,6.49864813089371
8,30,1,0.223606797749979,0.182321556793955,"3",7,-0.325118467356864,0.230887348925089,-0.77764935573597,0.127412421022243,1,6.49864813089371
8,30,1,0.223606797749979,0.182321556793955,"4",0,-0.252344582065884,0.27240002813425,-0.786238826596712,0.281549662464945,1,6.49864813089371
8,30,1,0.223606797749979,0.182321556793955,"4",1,-0.373793826725744,0.214960604186797,-0.795108869026836,0.0475212155753472,1,6.49864813089371
8,30,1,0.223606797749979,0.182321556793955,"4",2,-0.206030186814944,0.254112661265458,-0.704081850910868,0.29202147728098,1,6.49864813089371
8,30,1,0.223606797749979,0.182321556793955,"4",3,-0.408402580663057,0.278607803225102,-0.95446384079608,0.137658679469966,1,6.49864813089371
8,30,1,0.223606797749979,0.182321556793955,"4",4,-0.351945217509383,0.315894118189172,-0.971086312088199,0.267195877069434,1,6.49864813089371
8,30,1,0.223606797749979,0.182321556793955,"4",5,-0.406890829356574,0.365892020708745,-1.1240260121763,0.310244353463149,1,6.49864813089371
8,30,1,0.223606797749979,0.182321556793955,"4",6,0.50165045960478,0.499591553192687,-0.477530991633313,1.48083191084287,1,6.49864813089371
8,30,1,0.223606797749979,0.182321556793955,"4",7,-0.520999892996262,0.569023611484781,-1.63626567785935,0.59426589186682,1,6.49864813089371
8,30,1,0.223606797749979,0.182321556793955,"5",0,-0.370114065011101,0.195321178778875,-0.752936540835605,0.0127084108134028,1,6.49864813089371
8,30,1,0.223606797749979,0.182321556793955,"5",1,-0.370114067558361,0.311647723119652,-0.98093238073679,0.240704245620068,1,6.49864813089371
8,30,1,0.223606797749979,0.182321556793955,"5",2,-0.370114059618527,0.311646709723892,-0.980930386577764,0.240702267340709,1,6.49864813089371
8,30,1,0.223606797749979,0.182321556793955,"5",3,-0.370114069476084,0.311652395534638,-0.980941540419606,0.240713401467438,1,6.49864813089371
8,30,1,0.223606797749979,0.182321556793955,"5",4,-0.370114067205538,0.311654075202025,-0.980944830236645,0.240716695825568,1,6.49864813089371
8,30,1,0.223606797749979,0.182321556793955,"5",5,-0.370114068709794,0.311653691141259,-0.980944078995631,0.240715941576043,1,6.49864813089371
8,30,1,0.223606797749979,0.182321556793955,"5",6,-0.370114055070203,0.311655640976897,-0.980947886963667,0.24071977682326,1,6.49864813089371
8,30,1,0.223606797749979,0.182321556793955,"5",7,-0.37011406754832,0.31165919012975,-0.980954855653552,0.240726720556912,1,6.49864813089371
8,30,2,0.223606797749979,0.182321556793955,"1",0,-0.234325378107266,0.184010036922853,-0.594978423269944,0.126327667055412,1,6.49864813089371
8,30,2,0.223606797749979,0.0455803891984886,"1",1,-0.234325378107266,0.184010036922853,-0.594978423269944,0.126327667055412,1,6.49864813089371
8,30,2,0.223606797749979,0.0911607783969773,"1",2,-0.234325378107266,0.184010036922853,-0.594978423269944,0.126327667055412,1,6.49864813089371
8,30,2,0.223606797749979,0.136741167595466,"1",3,-0.234325378107266,0.184010036922853,-0.594978423269944,0.126327667055412,1,6.49864813089371
8,30,2,0.223606797749979,0.182321556793955,"1",4,-0.234325378107266,0.184010036922853,-0.594978423269944,0.126327667055412,1,6.49864813089371
8,30,2,0.223606797749979,0.227901945992443,"1",5,-0.234325378107266,0.184010036922853,-0.594978423269944,0.126327667055412,1,6.49864813089371
8,30,2,0.223606797749979,0.273482335190932,"1",6,-0.234325378107266,0.184010036922853,-0.594978423269944,0.126327667055412,1,6.49864813089371
8,30,2,0.223606797749979,0.319062724389421,"1",7,-0.234325378107266,0.184010036922853,-0.594978423269944,0.126327667055412,1,6.49864813089371
8,30,2,0.223606797749979,0.182321556793955,"2",0,0.118904767730883,0.216288745744695,-0.30501338419006,0.542822919651825,1,6.49864813089371
8,30,2,0.223606797749979,0.0455803891984886,"2",1,0.0297261919327207,0.0540721864361737,-0.076253346047515,0.135705729912956,1,6.49864813089371
8,30,2,0.223606797749979,0.0911607783969773,"2",2,0.0594523838654414,0.108144372872347,-0.15250669209503,0.271411459825913,1,6.49864813089371
8,30,2,0.223606797749979,0.136741167595466,"2",3,0.0891785757981621,0.162216559308521,-0.228760038142545,0.407117189738869,1,6.49864813089371
8,30,2,0.223606797749979,0.182321556793955,"2",4,0.118904767730883,0.216288745744695,-0.30501338419006,0.542822919651825,1,6.49864813089371
8,30,2,0.223606797749979,0.227901945992443,"2",5,0.148630959663603,0.270360932180869,-0.381266730237575,0.678528649564782,1,6.49864813089371
8,30,2,0.223606797749979,0.273482335190932,"2",6,0.178357151596324,0.324433118617042,-0.45752007628509,0.814234379477738,1,6.49864813089371
8,30,2,0.223606797749979,0.319062724389421,"2",7,0.208083343529045,0.378505305053216,-0.533773422332605,0.949940109390694,1,6.49864813089371
8,30,2,0.223606797749979,0.182321556793955,"3",0,-0.317249545327248,0.209699151547485,-0.728252329948925,0.0937532392944287,1,6.49864813089371
8,30,2,0.223606797749979,0.0455803891984886,"3",1,-0.157893275070977,0.206280654184202,-0.562195927979375,0.246409377837421,1,6.49864813089371
8,30,2,0.223606797749979,0.0911607783969773,"3",2,-0.343808923703293,0.223896970158386,-0.782638921461369,0.0950210740547818,1,6.49864813089371
8,30,2,0.223606797749979,0.136741167595466,"3",3,-0.343808923703293,0.223896970158386,-0.782638921461369,0.0950210740547818,1,6.49864813089371
8,30,2,0.223606797749979,0.182321556793955,"3",4,-0.343808923703293,0.223896970158386,-0.782638921461369,0.0950210740547818,1,6.49864813089371
8,30,2,0.223606797749979,0.227901945992443,"3",5,-0.343808923703293,0.223896970158386,-0.782638921461369,0.0950210740547818,1,6.49864813089371
8,30,2,0.223606797749979,0.273482335190932,"3",6,-0.343808923703293,0.223896970158386,-0.782638921461369,0.0950210740547818,1,6.49864813089371
8,30,2,0.223606797749979,0.319062724389421,"3",7,-0.343808923703293,0.223896970158386,-0.782638921461369,0.0950210740547818,1,6.49864813089371
8,30,2,0.223606797749979,0.182321556793955,"4",0,-0.00353378278896529,0.236233840289846,-0.466543601686651,0.45947603610872,1,6.49864813089371
8,30,2,0.223606797749979,0.0455803891984886,"4",1,-0.0402263703171622,0.204371154301411,-0.440786472226807,0.360333731592482,1,6.49864813089371
8,30,2,0.223606797749979,0.0911607783969773,"4",2,-0.393452955252386,0.218843858530656,-0.822379036210249,0.0354731257054779,1,6.49864813089371
8,30,2,0.223606797749979,0.136741167595466,"4",3,-0.165143088309782,0.251095677219484,-0.657281572333665,0.326995395714102,1,6.49864813089371
8,30,2,0.223606797749979,0.182321556793955,"4",4,-0.0605086938225204,0.291157364477401,-0.631166642031828,0.510149254386787,1,6.49864813089371
8,30,2,0.223606797749979,0.227901945992443,"4",5,0.296012555143823,0.360890465138645,-0.411319758891828,1.00334486917947,1,6.49864813089371
8,30,2,0.223606797749979,0.273482335190932,"4",6,0.426189340129738,0.439012952861097,-0.434260236224594,1.28663891648407,1,6.49864813089371
8,30,2,0.223606797749979,0.319062724389421,"4",7,-0.0876072670944677,0.545310385259272,-1.1563959825983,0.981181448409367,1,6.49864813089371
8,30,2,0.223606797749979,0.182321556793955,"5",0,-0.231869042017665,0.190696590270246,-0.605627490921939,0.141889406886609,1,6.49864813089371
8,30,2,0.223606797749979,0.0455803891984886,"5",1,-0.226730077517924,0.280361901497325,-0.776229307089847,0.322769152053998,1,6.49864813089371
8,30,2,0.223606797749979,0.0911607783969773,"5",2,-0.243374344121346,0.282246215414175,-0.796566761105863,0.309818072863171,1,6.49864813089371
8,30,2,0.223606797749979,0.136741167595466,"5",3,-0.234266519482209,0.286702982646211,-0.796194039728994,0.327661000764576,1,6.49864813089371
8,30,2,0.223606797749979,0.182321556793955,"5",4,-0.232086631399128,0.281222051321395,-0.783271723647536,0.31909846084928,1,6.49864813089371
8,30,2,0.223606797749979,0.227901945992443,"5",5,-0.226443732816446,0.284464113722817,-0.783983150607273,0.331095684974381,1,6.49864813089371
8,30,2,0.223606797749979,0.273482335190932,"5",6,-0.227422810178105,0.288214781609469,-0.792313401944742,0.337467781588532,1,6.49864813089371
8,30,2,0.223606797749979,0.319062724389421,"5",7,-0.232915389682453,0.288853779958203,-0.799058395198789,0.333227615833883,1,6.49864813089371
8,30,3,0.223606797749979,-0.182321556793955,"1",0,-0.256551203669476,0.163863845599981,-0.577718439413671,0.0646160320747197,1,6.49864813089371
8,30,3,0.223606797749979,-0.0455803891984886,"1",1,-0.256551203669476,0.163863845599981,-0.577718439413671,0.0646160320747197,1,6.49864813089371
8,30,3,0.223606797749979,-0.0911607783969773,"1",2,-0.256551203669476,0.163863845599981,-0.577718439413671,0.0646160320747197,1,6.49864813089371
8,30,3,0.223606797749979,-0.136741167595466,"1",3,-0.256551203669476,0.163863845599981,-0.577718439413671,0.0646160320747197,1,6.49864813089371
8,30,3,0.223606797749979,-0.182321556793955,"1",4,-0.256551203669476,0.163863845599981,-0.577718439413671,0.0646160320747197,1,6.49864813089371
8,30,3,0.223606797749979,-0.227901945992443,"1",5,-0.256551203669476,0.163863845599981,-0.577718439413671,0.0646160320747197,1,6.49864813089371
8,30,3,0.223606797749979,-0.273482335190932,"1",6,-0.256551203669476,0.163863845599981,-0.577718439413671,0.0646160320747197,1,6.49864813089371
