"n.t","n.per","scenario","sd_group","true","model","number","param","sd","lower","upper","conv","time"
8,30,1,0.223606797749979,0.182321556793955,"1",0,0.0851201233269832,0.17164231770899,-0.251292637605619,0.421532884259585,1,6.03835968176524
8,30,1,0.223606797749979,0.182321556793955,"1",1,0.0851201233269832,0.17164231770899,-0.251292637605619,0.421532884259585,1,6.03835968176524
8,30,1,0.223606797749979,0.182321556793955,"1",2,0.0851201233269832,0.17164231770899,-0.251292637605619,0.421532884259585,1,6.03835968176524
8,30,1,0.223606797749979,0.182321556793955,"1",3,0.0851201233269832,0.17164231770899,-0.251292637605619,0.421532884259585,1,6.03835968176524
8,30,1,0.223606797749979,0.182321556793955,"1",4,0.0851201233269832,0.17164231770899,-0.251292637605619,0.421532884259585,1,6.03835968176524
8,30,1,0.223606797749979,0.182321556793955,"1",5,0.0851201233269832,0.17164231770899,-0.251292637605619,0.421532884259585,1,6.03835968176524
8,30,1,0.223606797749979,0.182321556793955,"1",6,0.0851201233269832,0.17164231770899,-0.251292637605619,0.421532884259585,1,6.03835968176524
8,30,1,0.223606797749979,0.182321556793955,"1",7,0.0851201233269832,0.17164231770899,-0.251292637605619,0.421532884259585,1,6.03835968176524
8,30,1,0.223606797749979,0.182321556793955,"2",0,-0.123680149824009,0.20296458092081,-0.521483418566063,0.274123118918045,1,6.03835968176524
8,30,1,0.223606797749979,0.182321556793955,"2",1,-0.0309200374560022,0.0507411452302026,-0.130370854641516,0.0685307797295112,1,6.03835968176524
8,30,1,0.223606797749979,0.182321556793955,"2",2,-0.0618400749120044,0.101482290460405,-0.260741709283031,0.137061559459022,1,6.03835968176524
8,30,1,0.223606797749979,0.182321556793955,"2",3,-0.0927601123680066,0.152223435690608,-0.391112563924547,0.205592339188534,1,6.03835968176524
8,30,1,0.223606797749979,0.182321556793955,"2",4,-0.123680149824009,0.20296458092081,-0.521483418566063,0.274123118918045,1,6.03835968176524
8,30,1,0.223606797749979,0.182321556793955,"2",5,-0.154600187280011,0.253705726151013,-0.651854273207578,0.342653898647556,1,6.03835968176524
8,30,1,0.223606797749979,0.182321556793955,"2",6,-0.185520224736013,0.304446871381216,-0.782225127849094,0.411184678377067,1,6.03835968176524
8,30,1,0.223606797749979,0.182321556793955,"2",7,-0.216440262192016,0.355188016611418,-0.91259598249061,0.479715458106579,1,6.03835968176524
8,30,1,0.223606797749979,0.182321556793955,"3",0,0.0233379192525477,0.183266928788088,-0.335858660729372,0.382534499234467,1,6.03835968176524
8,30,1,0.223606797749979,0.182321556793955,"3",1,0.165893231377298,0.195915952515675,-0.218094979550285,0.549881442304881,1,6.03835968176524
8,30,1,0.223606797749979,0.182321556793955,"3",2,-0.000421299434910765,0.195388878682968,-0.383376464633194,0.382533865763372,1,6.03835968176524
8,30,1,0.223606797749979,0.182321556793955,"3",3,-0.000421299434910765,0.195388878682968,-0.383376464633194,0.382533865763372,1,6.03835968176524
8,30,1,0.223606797749979,0.182321556793955,"3",4,-0.000421299434910765,0.195388878682968,-0.383376464633194,0.382533865763372,1,6.03835968176524
8,30,1,0.223606797749979,0.182321556793955,"3",5,-0.000421299434910765,0.195388878682968,-0.383376464633194,0.382533865763372,1,6.03835968176524
8,30,1,0.223606797749979,0.182321556793955,"3",6,-0.000421299434910765,0.195388878682968,-0.383376464633194,0.382533865763372,1,6.03835968176524
8,30,1,0.223606797749979,0.182321556793955,"3",7,-0.000421299434910765,0.195388878682968,-0.383376464633194,0.382533865763372,1,6.03835968176524
8,30,1,0.223606797749979,0.182321556793955,"4",0,-0.0330818414996164,0.232196107146987,-0.488177848858114,0.422014165858881,1,6.03835968176524
8,30,1,0.223606797749979,0.182321556793955,"4",1,0.147379511761356,0.201293152840896,-0.247147818141316,0.541906841664029,1,6.03835968176524
8,30,1,0.223606797749979,0.182321556793955,"4",2,0.0333981529267945,0.221394623243739,-0.400527335001749,0.467323640855338,1,6.03835968176524
8,30,1,0.223606797749979,0.182321556793955,"4",3,-0.0248237208293925,0.246935552631566,-0.508808510489756,0.459161068830971,1,6.03835968176524
8,30,1,0.223606797749979,0.182321556793955,"4",4,-0.0117812170180909,0.286326627045937,-0.572971093842959,0.549408659806777,1,6.03835968176524
