"n.t","n.per","scenario","sd_group","true","model","number","param","sd","lower","upper","conv","time"
8,30,1,0.223606797749979,0.182321556793955,"1",0,0.289658003334753,0.181087240695996,-0.0652664664891349,0.64458247315864,1,6.49694587389628
8,30,1,0.223606797749979,0.182321556793955,"1",1,0.289658003334753,0.181087240695996,-0.0652664664891349,0.64458247315864,1,6.49694587389628
8,30,1,0.223606797749979,0.182321556793955,"1",2,0.289658003334753,0.181087240695996,-0.0652664664891349,0.64458247315864,1,6.49694587389628
8,30,1,0.223606797749979,0.182321556793955,"1",3,0.289658003334753,0.181087240695996,-0.0652664664891349,0.64458247315864,1,6.49694587389628
8,30,1,0.223606797749979,0.182321556793955,"1",4,0.289658003334753,0.181087240695996,-0.0652664664891349,0.64458247315864,1,6.49694587389628
8,30,1,0.223606797749979,0.182321556793955,"1",5,0.289658003334753,0.181087240695996,-0.0652664664891349,0.64458247315864,1,6.49694587389628
8,30,1,0.223606797749979,0.182321556793955,"1",6,0.289658003334753,0.181087240695996,-0.0652664664891349,0.64458247315864,1,6.49694587389628
8,30,1,0.223606797749979,0.182321556793955,"1",7,0.289658003334753,0.181087240695996,-0.0652664664891349,0.64458247315864,1,6.49694587389628
8,30,1,0.223606797749979,0.182321556793955,"2",0,-0.0130739467017683,0.182043321789273,-0.369872301034778,0.343724407631242,1,6.49694587389628
8,30,1,0.223606797749979,0.182321556793955,"2",1,-0.00326848667544207,0.0455108304473182,-0.0924680752586946,0.0859311019078104,1,6.49694587389628
8,30,1,0.223606797749979,0.182321556793955,"2",2,-0.00653697335088414,0.0910216608946363,-0.184936150517389,0.171862203815621,1,6.49694587389628
8,30,1,0.223606797749979,0.182321556793955,"2",3,-0.00980546002632621,0.136532491341954,-0.277404225776084,0.257793305723431,1,6.49694587389628
8,30,1,0.223606797749979,0.182321556793955,"2",4,-0.0130739467017683,0.182043321789273,-0.369872301034778,0.343724407631242,1,6.49694587389628
8,30,1,0.223606797749979,0.182321556793955,"2",5,-0.0163424333772104,0.227554152236591,-0.462340376293473,0.429655509539052,1,6.49694587389628
8,30,1,0.223606797749979,0.182321556793955,"2",6,-0.0196109200526524,0.273064982683909,-0.554808451552167,0.515586611446863,1,6.49694587389628
8,30,1,0.223606797749979,0.182321556793955,"2",7,-0.0228794067280945,0.318575813131227,-0.647276526810862,0.601517713354673,1,6.49694587389628
