"n.t","n.per","scenario","sd_group","true","model","number","param","sd","lower","upper","conv","time"
8,30,1,0.223606797749979,0.182321556793955,"1",0,0.155954527121579,0.171389493162187,-0.179962706804881,0.491871761048038,1,6.00711243549983
8,30,1,0.223606797749979,0.182321556793955,"1",1,0.155954527121579,0.171389493162187,-0.179962706804881,0.491871761048038,1,6.00711243549983
8,30,1,0.223606797749979,0.182321556793955,"1",2,0.155954527121579,0.171389493162187,-0.179962706804881,0.491871761048038,1,6.00711243549983
8,30,1,0.223606797749979,0.182321556793955,"1",3,0.155954527121579,0.171389493162187,-0.179962706804881,0.491871761048038,1,6.00711243549983
8,30,1,0.223606797749979,0.182321556793955,"1",4,0.155954527121579,0.171389493162187,-0.179962706804881,0.491871761048038,1,6.00711243549983
8,30,1,0.223606797749979,0.182321556793955,"1",5,0.155954527121579,0.171389493162187,-0.179962706804881,0.491871761048038,1,6.00711243549983
8,30,1,0.223606797749979,0.182321556793955,"1",6,0.155954527121579,0.171389493162187,-0.179962706804881,0.491871761048038,1,6.00711243549983
8,30,1,0.223606797749979,0.182321556793955,"1",7,0.155954527121579,0.171389493162187,-0.179962706804881,0.491871761048038,1,6.00711243549983
8,30,1,0.223606797749979,0.182321556793955,"2",0,0.343678975908727,0.194858955558969,-0.0382375590519434,0.725595510869396,1,6.00711243549983
8,30,1,0.223606797749979,0.182321556793955,"2",1,0.0859197439771816,0.0487147388897422,-0.00955938976298584,0.181398877717349,1,6.00711243549983
8,30,1,0.223606797749979,0.182321556793955,"2",2,0.171839487954363,0.0974294777794844,-0.0191187795259717,0.362797755434698,1,6.00711243549983
8,30,1,0.223606797749979,0.182321556793955,"2",3,0.257759231931545,0.146144216669227,-0.0286781692889575,0.544196633152047,1,6.00711243549983
8,30,1,0.223606797749979,0.182321556793955,"2",4,0.343678975908727,0.194858955558969,-0.0382375590519434,0.725595510869396,1,6.00711243549983
8,30,1,0.223606797749979,0.182321556793955,"2",5,0.429598719885908,0.243573694448711,-0.0477969488149292,0.906994388586746,1,6.00711243549983
8,30,1,0.223606797749979,0.182321556793955,"2",6,0.51551846386309,0.292288433338453,-0.057356338577915,1.08839326630409,1,6.00711243549983
8,30,1,0.223606797749979,0.182321556793955,"2",7,0.601438207840271,0.341003172228196,-0.0669157283409009,1.26979214402144,1,6.00711243549983
8,30,1,0.223606797749979,0.182321556793955,"3",0,0.239616582143674,0.181561421427074,-0.116237264835289,0.595470429122637,1,6.00711243549983
