"n.t","n.per","scenario","sd_group","true","model","number","param","sd","lower","upper","conv","time"
8,30,1,0.223606797749979,0.182321556793955,"1",0,0.0506029991224636,0.182058592606812,-0.306225285462938,0.407431283707866,1,6.19849013884862
8,30,1,0.223606797749979,0.182321556793955,"1",1,0.0506029991224636,0.182058592606812,-0.306225285462938,0.407431283707866,1,6.19849013884862
8,30,1,0.223606797749979,0.182321556793955,"1",2,0.0506029991224636,0.182058592606812,-0.306225285462938,0.407431283707866,1,6.19849013884862
8,30,1,0.223606797749979,0.182321556793955,"1",3,0.0506029991224636,0.182058592606812,-0.306225285462938,0.407431283707866,1,6.19849013884862
8,30,1,0.223606797749979,0.182321556793955,"1",4,0.0506029991224636,0.182058592606812,-0.306225285462938,0.407431283707866,1,6.19849013884862
8,30,1,0.223606797749979,0.182321556793955,"1",5,0.0506029991224636,0.182058592606812,-0.306225285462938,0.407431283707866,1,6.19849013884862
8,30,1,0.223606797749979,0.182321556793955,"1",6,0.0506029991224636,0.182058592606812,-0.306225285462938,0.407431283707866,1,6.19849013884862
8,30,1,0.223606797749979,0.182321556793955,"1",7,0.0506029991224636,0.182058592606812,-0.306225285462938,0.407431283707866,1,6.19849013884862
8,30,1,0.223606797749979,0.182321556793955,"2",0,0.0785250829734271,0.237700743794239,-0.387359813961664,0.544409979908518,1,6.19849013884862
8,30,1,0.223606797749979,0.182321556793955,"2",1,0.0196312707433568,0.0594251859485598,-0.096839953490416,0.13610249497713,1,6.19849013884862
8,30,1,0.223606797749979,0.182321556793955,"2",2,0.0392625414867135,0.11885037189712,-0.193679906980832,0.272204989954259,1,6.19849013884862
8,30,1,0.223606797749979,0.182321556793955,"2",3,0.0588938122300703,0.178275557845679,-0.290519860471248,0.408307484931389,1,6.19849013884862
8,30,1,0.223606797749979,0.182321556793955,"2",4,0.0785250829734271,0.237700743794239,-0.387359813961664,0.544409979908518,1,6.19849013884862
8,30,1,0.223606797749979,0.182321556793955,"2",5,0.0981563537167838,0.297125929742799,-0.48419976745208,0.680512474885648,1,6.19849013884862
8,30,1,0.223606797749979,0.182321556793955,"2",6,0.117787624460141,0.356551115691359,-0.581039720942496,0.816614969862777,1,6.19849013884862
8,30,1,0.223606797749979,0.182321556793955,"2",7,0.137418895203497,0.415976301639918,-0.677879674432912,0.952717464839907,1,6.19849013884862
8,30,1,0.223606797749979,0.182321556793955,"3",0,0.0546185444165655,0.202038565067303,-0.341369766603501,0.450606855436632,1,6.19849013884862
8,30,1,0.223606797749979,0.182321556793955,"3",1,0.0468447672443804,0.19981296895757,-0.344781455556476,0.438470990045236,1,6.19849013884862
8,30,1,0.223606797749979,0.182321556793955,"3",2,0.055914173945263,0.21587823692572,-0.367199395475153,0.479027743365679,1,6.19849013884862
8,30,1,0.223606797749979,0.182321556793955,"3",3,0.055914173945263,0.21587823692572,-0.367199395475153,0.479027743365679,1,6.19849013884862
8,30,1,0.223606797749979,0.182321556793955,"3",4,0.055914173945263,0.21587823692572,-0.367199395475153,0.479027743365679,1,6.19849013884862
8,30,1,0.223606797749979,0.182321556793955,"3",5,0.055914173945263,0.21587823692572,-0.367199395475153,0.479027743365679,1,6.19849013884862
8,30,1,0.223606797749979,0.182321556793955,"3",6,0.055914173945263,0.21587823692572,-0.367199395475153,0.479027743365679,1,6.19849013884862
8,30,1,0.223606797749979,0.182321556793955,"3",7,0.055914173945263,0.21587823692572,-0.367199395475153,0.479027743365679,1,6.19849013884862
8,30,1,0.223606797749979,0.182321556793955,"4",0,0.0936152827067266,0.267936527498395,-0.431530661332852,0.618761226746306,1,6.19849013884862
8,30,1,0.223606797749979,0.182321556793955,"4",1,0.0624828216496051,0.210190970733399,-0.349483910863368,0.474449554162579,1,6.19849013884862
8,30,1,0.223606797749979,0.182321556793955,"4",2,0.090993999587497,0.240506125599964,-0.380389344649699,0.562377343824693,1,6.19849013884862
