"n.t","n.per","scenario","sd_group","true","model","number","param","sd","lower","upper","conv","time"
8,30,1,0.223606797749979,0.182321556793955,"1",0,0.573992569765124,0.184765983515307,0.211857896507001,0.936127243023248,1,6.31520409186681
8,30,1,0.223606797749979,0.182321556793955,"1",1,0.573992569765124,0.184765983515307,0.211857896507001,0.936127243023248,1,6.31520409186681
8,30,1,0.223606797749979,0.182321556793955,"1",2,0.573992569765124,0.184765983515307,0.211857896507001,0.936127243023248,1,6.31520409186681
8,30,1,0.223606797749979,0.182321556793955,"1",3,0.573992569765124,0.184765983515307,0.211857896507001,0.936127243023248,1,6.31520409186681
8,30,1,0.223606797749979,0.182321556793955,"1",4,0.573992569765124,0.184765983515307,0.211857896507001,0.936127243023248,1,6.31520409186681
8,30,1,0.223606797749979,0.182321556793955,"1",5,0.573992569765124,0.184765983515307,0.211857896507001,0.936127243023248,1,6.31520409186681
8,30,1,0.223606797749979,0.182321556793955,"1",6,0.573992569765124,0.184765983515307,0.211857896507001,0.936127243023248,1,6.31520409186681
8,30,1,0.223606797749979,0.182321556793955,"1",7,0.573992569765124,0.184765983515307,0.211857896507001,0.936127243023248,1,6.31520409186681
8,30,1,0.223606797749979,0.182321556793955,"2",0,0.178638204646051,0.230449785062897,-0.273035074322225,0.630311483614326,1,6.31520409186681
8,30,1,0.223606797749979,0.182321556793955,"2",1,0.0446595511615126,0.0576124462657244,-0.0682587685805562,0.157577870903581,1,6.31520409186681
8,30,1,0.223606797749979,0.182321556793955,"2",2,0.0893191023230253,0.115224892531449,-0.136517537161112,0.315155741807163,1,6.31520409186681
8,30,1,0.223606797749979,0.182321556793955,"2",3,0.133978653484538,0.172837338797173,-0.204776305741669,0.472733612710744,1,6.31520409186681
8,30,1,0.223606797749979,0.182321556793955,"2",4,0.178638204646051,0.230449785062897,-0.273035074322225,0.630311483614326,1,6.31520409186681
8,30,1,0.223606797749979,0.182321556793955,"2",5,0.223297755807563,0.288062231328622,-0.341293842902781,0.787889354517907,1,6.31520409186681
8,30,1,0.223606797749979,0.182321556793955,"2",6,0.267957306969076,0.345674677594346,-0.409552611483337,0.945467225421489,1,6.31520409186681
8,30,1,0.223606797749979,0.182321556793955,"2",7,0.312616858130588,0.403287123860071,-0.477811380063894,1.10304509632507,1,6.31520409186681
8,30,1,0.223606797749979,0.182321556793955,"3",0,0.567930420814474,0.201118695419457,0.173745021174657,0.962115820454291,1,6.31520409186681
8,30,1,0.223606797749979,0.182321556793955,"3",1,0.581481302370179,0.209482280645919,0.170903576904865,0.992059027835492,1,6.31520409186681
8,30,1,0.223606797749979,0.182321556793955,"3",2,0.56567194055519,0.214634892850408,0.144995280742777,0.986348600367603,1,6.31520409186681
8,30,1,0.223606797749979,0.182321556793955,"3",3,0.56567194055519,0.214634892850408,0.144995280742777,0.986348600367603,1,6.31520409186681
8,30,1,0.223606797749979,0.182321556793955,"3",4,0.56567194055519,0.214634892850408,0.144995280742777,0.986348600367603,1,6.31520409186681
