"t_max","n_per","scenario","sigma_alpha_sq","sd_expt","true","model","expt","est_param","est_se","lower","upper","se_boots_k","lower_boots_normal_k","upper_boots_normal_k","se_boots_k_t","lower_boots_normal_k_t","upper_boots_normal_k_t","est_sigma_alpha_sq","est_sigma_delta_sq","conv","time"
8,30,10,0.223606797749979,0.1,0.182321556793955,1,0,0.116065744345192,0.171885385378366,-0.220823420465193,0.452954909155578,0.180085957044875,-0.236896245584189,0.469027734274574,0,0.116065744345192,0.116065744345192,0.0474738643100398,NA,1,18.864843471845
8,30,10,0.223606797749979,0.1,0.114518894717855,1,1,0.116065744345192,0.171885385378366,-0.220823420465193,0.452954909155578,0.180085957044875,-0.236896245584189,0.469027734274574,0,0.116065744345192,0.116065744345192,0.0474738643100398,NA,1,18.864843471845
8,30,10,0.223606797749979,0.1,0.258069323880397,1,2,0.116065744345192,0.171885385378366,-0.220823420465193,0.452954909155578,0.180085957044875,-0.236896245584189,0.469027734274574,0,0.116065744345192,0.116065744345192,0.0474738643100398,NA,1,18.864843471845
8,30,10,0.223606797749979,0.1,0.325178219686346,1,3,0.116065744345192,0.171885385378366,-0.220823420465193,0.452954909155578,0.180085957044875,-0.236896245584189,0.469027734274574,0,0.116065744345192,0.116065744345192,0.0474738643100398,NA,1,18.864843471845
8,30,10,0.223606797749979,0.1,0.0419594618550229,1,4,0.116065744345192,0.171885385378366,-0.220823420465193,0.452954909155578,0.180085957044875,-0.236896245584189,0.469027734274574,0,0.116065744345192,0.116065744345192,0.0474738643100398,NA,1,18.864843471845
8,30,10,0.223606797749979,0.1,0.22586548690495,1,5,0.116065744345192,0.171885385378366,-0.220823420465193,0.452954909155578,0.180085957044875,-0.236896245584189,0.469027734274574,0,0.116065744345192,0.116065744345192,0.0474738643100398,NA,1,18.864843471845
8,30,10,0.223606797749979,0.1,0.0996415948522268,1,6,0.116065744345192,0.171885385378366,-0.220823420465193,0.452954909155578,0.180085957044875,-0.236896245584189,0.469027734274574,0,0.116065744345192,0.116065744345192,0.0474738643100398,NA,1,18.864843471845
8,30,10,0.223606797749979,0.1,0.211017915660884,1,7,0.116065744345192,0.171885385378366,-0.220823420465193,0.452954909155578,0.180085957044875,-0.236896245584189,0.469027734274574,0,0.116065744345192,0.116065744345192,0.0474738643100398,NA,1,18.864843471845
8,30,10,0.223606797749979,0.1,0.182321556793955,4,0,0.16866854982912,0.237577897552568,-0.29697557289666,0.634312672554901,0.253930368802919,-0.329025827605574,0.666362927263815,0,0.16866854982912,0.16866854982912,0.0456012804843723,NA,1,18.864843471845
8,30,10,0.223606797749979,0.1,0.114518894717855,4,1,0.155269227345696,0.202011943931163,-0.240666907206308,0.5512053618977,0.213012704910494,-0.262228002528331,0.572766457219723,0,0.155269227345696,0.155269227345696,0.0456012804843723,NA,1,18.864843471845
8,30,10,0.223606797749979,0.1,0.258069323880397,4,2,0.0345697664824849,0.22335830709834,-0.403204471078099,0.472344004043068,0.241165867814677,-0.43810664873463,0.5072461816996,0,0.0345697664824849,0.0345697664824849,0.0456012804843723,NA,1,18.864843471845
8,30,10,0.223606797749979,0.1,0.325178219686346,4,3,0.171890706155945,0.251827254689646,-0.321681643361356,0.665463055673246,0.237532097791825,-0.293663650688277,0.637445063000167,0,0.171890706155945,0.171890706155945,0.0456012804843723,NA,1,18.864843471845
8,30,10,0.223606797749979,0.1,0.0419594618550229,4,4,0.0950084130543974,0.284320081771247,-0.46224870729873,0.652265533407525,0.285462878961577,-0.464488548633409,0.654505374742204,0,0.0950084130543974,0.0950084130543974,0.0456012804843723,NA,1,18.864843471845
8,30,10,0.223606797749979,0.1,0.22586548690495,4,5,0.331420349298575,0.337464061916472,-0.329997058134304,0.992837756731455,0.32652659797577,-0.308560022728323,0.971400721325474,0,0.331420349298575,0.331420349298575,0.0456012804843723,NA,1,18.864843471845
8,30,10,0.223606797749979,0.1,0.0996415948522268,4,6,-0.350298668634045,0.399737965581772,-1.13377068442763,0.43317334715954,0.423463828068424,-1.18027252040362,0.479675183135529,0,-0.350298668634045,-0.350298668634045,0.0456012804843723,NA,1,18.864843471845
8,30,10,0.223606797749979,0.1,0.211017915660884,4,7,0.742820055100789,0.59222710061578,-0.417923732774719,1.9035638429763,0.723080016893522,-0.674390735951127,2.16003084615271,0,0.742820055100789,0.742820055100789,0.0456012804843723,NA,1,18.864843471845
8,30,10,0.223606797749979,0.1,0.182321556793955,5,0,0.116097526948882,0.171886131768884,-0.220793100760037,0.4529881546578,0.185068781416308,-0.246630619289798,0.478825673187561,0,0.116097526948882,0.116097526948882,0.0474636315661593,5.26501441760873e-10,1,18.864843471845
8,30,10,0.223606797749979,0.1,0.114518894717855,5,1,0.116097527720432,0.171886133300425,-0.220793102990253,0.452988158431116,0.190456974790508,-0.257191283473416,0.489386338914279,0,0.116097527720432,0.116097527720432,0.0474636315661593,5.26501441760873e-10,1,18.864843471845
8,30,10,0.223606797749979,0.1,0.258069323880397,5,2,0.116097525267779,0.171886133300425,-0.220793105442905,0.452988155978464,0.198415318436373,-0.272789352848558,0.504984403384117,0,0.116097525267779,0.116097525267779,0.0474636315661593,5.26501441760873e-10,1,18.864843471845
