"t_max","n_per","scenario","sigma_alpha_sq","sd_expt","true","model","expt","est_param","est_se","lower","upper","se_boots_k","lower_boots_normal_k","upper_boots_normal_k","se_boots_k_t","lower_boots_normal_k_t","upper_boots_normal_k_t","est_sigma_alpha_sq","est_sigma_delta_sq","conv","time"
8,30,10,0.223606797749979,0.1,0.182321556793955,1,0,0.285270114597213,0.1774219846507,-0.0624705853837773,0.633010814578202,0.169974580712632,-0.047873941886843,0.618414171081268,0,0.285270114597213,0.285270114597213,0.0492222818821961,NA,1,19.0368478775024
8,30,10,0.223606797749979,0.1,0.114518894717855,1,1,0.285270114597213,0.1774219846507,-0.0624705853837773,0.633010814578202,0.169974580712632,-0.047873941886843,0.618414171081268,0,0.285270114597213,0.285270114597213,0.0492222818821961,NA,1,19.0368478775024
8,30,10,0.223606797749979,0.1,0.258069323880397,1,2,0.285270114597213,0.1774219846507,-0.0624705853837773,0.633010814578202,0.169974580712632,-0.047873941886843,0.618414171081268,0,0.285270114597213,0.285270114597213,0.0492222818821961,NA,1,19.0368478775024
8,30,10,0.223606797749979,0.1,0.325178219686346,1,3,0.285270114597213,0.1774219846507,-0.0624705853837773,0.633010814578202,0.169974580712632,-0.047873941886843,0.618414171081268,0,0.285270114597213,0.285270114597213,0.0492222818821961,NA,1,19.0368478775024
8,30,10,0.223606797749979,0.1,0.0419594618550229,1,4,0.285270114597213,0.1774219846507,-0.0624705853837773,0.633010814578202,0.169974580712632,-0.047873941886843,0.618414171081268,0,0.285270114597213,0.285270114597213,0.0492222818821961,NA,1,19.0368478775024
8,30,10,0.223606797749979,0.1,0.22586548690495,1,5,0.285270114597213,0.1774219846507,-0.0624705853837773,0.633010814578202,0.169974580712632,-0.047873941886843,0.618414171081268,0,0.285270114597213,0.285270114597213,0.0492222818821961,NA,1,19.0368478775024
8,30,10,0.223606797749979,0.1,0.0996415948522268,1,6,0.285270114597213,0.1774219846507,-0.0624705853837773,0.633010814578202,0.169974580712632,-0.047873941886843,0.618414171081268,0,0.285270114597213,0.285270114597213,0.0492222818821961,NA,1,19.0368478775024
8,30,10,0.223606797749979,0.1,0.211017915660884,1,7,0.285270114597213,0.1774219846507,-0.0624705853837773,0.633010814578202,0.169974580712632,-0.047873941886843,0.618414171081268,0,0.285270114597213,0.285270114597213,0.0492222818821961,NA,1,19.0368478775024
8,30,10,0.223606797749979,0.1,0.182321556793955,4,0,0.38790338920328,0.232469889600004,-0.0677292219027313,0.843536000309291,0.215128316328695,-0.033740362855702,0.809547141262262,0,0.38790338920328,0.38790338920328,0.0398760082399847,NA,1,19.0368478775024
8,30,10,0.223606797749979,0.1,0.114518894717855,4,1,0.229634999816456,0.20167043667479,-0.165631792812597,0.624901792445509,0.206943173906481,-0.175966167886656,0.635236167519568,0,0.229634999816456,0.229634999816456,0.0398760082399847,NA,1,19.0368478775024
8,30,10,0.223606797749979,0.1,0.258069323880397,4,2,0.277027525321374,0.226501931916731,-0.166908103664162,0.720963154306911,0.214499001435137,-0.143382792211299,0.697437842854048,0,0.277027525321374,0.277027525321374,0.0398760082399847,NA,1,19.0368478775024
8,30,10,0.223606797749979,0.1,0.325178219686346,4,3,0.501602004446047,0.25646431989823,-0.0010588258740436,1.00426283476614,0.225584948335567,0.0594636302540063,0.943740378638088,0,0.501602004446047,0.501602004446047,0.0398760082399847,NA,1,19.0368478775024
8,30,10,0.223606797749979,0.1,0.0419594618550229,4,4,0.321389906590978,0.283556630355356,-0.234370876483057,0.877150689665012,0.278266012136768,-0.224001455318673,0.866781268500628,0,0.321389906590978,0.321389906590978,0.0398760082399847,NA,1,19.0368478775024
8,30,10,0.223606797749979,0.1,0.22586548690495,4,5,0.70652929424427,0.342542721101403,0.0351578977191712,1.37790069076937,0.34889729100813,0.0227031695647435,1.3903554189238,0,0.70652929424427,0.70652929424427,0.0398760082399847,NA,1,19.0368478775024
8,30,10,0.223606797749979,0.1,0.0996415948522268,4,6,0.175912100632253,0.396219977674638,-0.600664785565302,0.952488986829808,0.415073201547428,-0.63761642534844,0.989440626612946,0,0.175912100632253,0.175912100632253,0.0398760082399847,NA,1,19.0368478775024
8,30,10,0.223606797749979,0.1,0.211017915660884,4,7,0.503227893371581,0.545336807216173,-0.565612608216181,1.57206839495934,0.523172253920621,-0.52217088202348,1.52862666876664,0,0.503227893371581,0.503227893371581,0.0398760082399847,NA,1,19.0368478775024
8,30,10,0.223606797749979,0.1,0.182321556793955,5,0,0.285263683088377,0.177438844647741,-0.0625100618795935,0.633037428056347,0.17000009383252,-0.0479303781917926,0.618457744368546,0,0.285263683088377,0.285263683088377,0.0492234162406704,1.43861256785208e-10,1,19.0368478775024
8,30,10,0.223606797749979,0.1,0.114518894717855,5,1,0.285263682529174,0.177438845053124,-0.0625100632333318,0.63303742829168,0.185122217817486,-0.0775691971312771,0.648096562189625,0,0.285263682529174,0.285263682529174,0.0492234162406704,1.43861256785208e-10,1,19.0368478775024
8,30,10,0.223606797749979,0.1,0.258069323880397,5,2,0.285263682767578,0.177438845053124,-0.0625100629949278,0.633037428530084,0.180926931199125,-0.0693465862160629,0.639873951751219,0,0.285263682767578,0.285263682767578,0.0492234162406704,1.43861256785208e-10,1,19.0368478775024
8,30,10,0.223606797749979,0.1,0.325178219686346,5,3,0.285263683711976,0.177438845053124,-0.0625100620505303,0.633037429474481,0.193882565268609,-0.0947391614447353,0.665266528868686,0,0.285263683711976,0.285263683711976,0.0492234162406704,1.43861256785208e-10,1,19.0368478775024
8,30,10,0.223606797749979,0.1,0.0419594618550229,5,4,0.285263682864775,0.177438845053124,-0.0625100628977311,0.63303742862728,0.190008187949386,-0.0871455222837402,0.65767288801329,0,0.285263682864775,0.285263682864775,0.0492234162406704,1.43861256785208e-10,1,19.0368478775024
8,30,10,0.223606797749979,0.1,0.22586548690495,5,5,0.285263683907915,0.177438845053124,-0.062510061854591,0.633037429670421,0.221009885508951,-0.147907731916951,0.71843509973278,0,0.285263683907915,0.285263683907915,0.0492234162406704,1.43861256785208e-10,1,19.0368478775024
8,30,10,0.223606797749979,0.1,0.0996415948522268,5,6,0.285263682660088,0.177438845053124,-0.0625100631024179,0.633037428422594,0.21870559959626,-0.143391415765819,0.713918781085995,0,0.285263682660088,0.285263682660088,0.0492234162406704,1.43861256785208e-10,1,19.0368478775024
8,30,10,0.223606797749979,0.1,0.211017915660884,5,7,0.285263683165712,0.177438845053124,-0.0625100625967934,0.633037428928218,0.195032669824265,-0.0969933254985392,0.667520691829964,0,0.285263683165712,0.285263683165712,0.0492234162406704,1.43861256785208e-10,1,19.0368478775024
8,30,22,0.223606797749979,0.1,0.182321556793955,1,0,0.288310655374236,0.173556004682601,-0.0518528631043281,0.628474173852799,0.183234555889815,-0.0708224748929936,0.647443785641465,0,0.288310655374236,0.288310655374236,0.0226560767162792,NA,1,19.0368478775024
8,30,22,0.223606797749979,0.1,0.114518894717855,1,1,0.288310655374236,0.173556004682601,-0.0518528631043281,0.628474173852799,0.183234555889815,-0.0708224748929936,0.647443785641465,0,0.288310655374236,0.288310655374236,0.0226560767162792,NA,1,19.0368478775024
8,30,22,0.223606797749979,0.1,0.258069323880397,1,2,0.288310655374236,0.173556004682601,-0.0518528631043281,0.628474173852799,0.183234555889815,-0.0708224748929936,0.647443785641465,0,0.288310655374236,0.288310655374236,0.0226560767162792,NA,1,19.0368478775024
8,30,22,0.223606797749979,0.1,0.325178219686346,1,3,0.288310655374236,0.173556004682601,-0.0518528631043281,0.628474173852799,0.183234555889815,-0.0708224748929936,0.647443785641465,0,0.288310655374236,0.288310655374236,0.0226560767162792,NA,1,19.0368478775024
8,30,22,0.223606797749979,0.1,0.0419594618550229,1,4,0.288310655374236,0.173556004682601,-0.0518528631043281,0.628474173852799,0.183234555889815,-0.0708224748929936,0.647443785641465,0,0.288310655374236,0.288310655374236,0.0226560767162792,NA,1,19.0368478775024
8,30,22,0.223606797749979,0.1,0.22586548690495,1,5,0.288310655374236,0.173556004682601,-0.0518528631043281,0.628474173852799,0.183234555889815,-0.0708224748929936,0.647443785641465,0,0.288310655374236,0.288310655374236,0.0226560767162792,NA,1,19.0368478775024
8,30,22,0.223606797749979,0.1,0.0996415948522268,1,6,0.288310655374236,0.173556004682601,-0.0518528631043281,0.628474173852799,0.183234555889815,-0.0708224748929936,0.647443785641465,0,0.288310655374236,0.288310655374236,0.0226560767162792,NA,1,19.0368478775024
8,30,22,0.223606797749979,0.1,0.211017915660884,1,7,0.288310655374236,0.173556004682601,-0.0518528631043281,0.628474173852799,0.183234555889815,-0.0708224748929936,0.647443785641465,0,0.288310655374236,0.288310655374236,0.0226560767162792,NA,1,19.0368478775024
8,30,22,0.223606797749979,0.1,0.182321556793955,4,0,0.203774166224891,0.253284618770667,-0.292654564403573,0.700202896853355,0.247859181706368,-0.282020903157159,0.689569235606941,0,0.203774166224891,0.203774166224891,0.0280440971436272,NA,1,19.0368478775024
8,30,22,0.223606797749979,0.1,0.114518894717855,4,1,0.306583066219923,0.215081695415679,-0.114969310528621,0.728135442968467,0.221883984302237,-0.128301551758712,0.741467684198558,0,0.306583066219923,0.306583066219923,0.0280440971436272,NA,1,19.0368478775024
8,30,22,0.223606797749979,0.1,0.258069323880397,4,2,0.379740091903266,0.244960638834319,-0.100373937841923,0.859854121648455,0.259726869205203,-0.129315217556277,0.888795401362808,0,0.379740091903266,0.379740091903266,0.0280440971436272,NA,1,19.0368478775024
8,30,22,0.223606797749979,0.1,0.325178219686346,4,3,0.104457897567605,0.272328864223351,-0.42929686826086,0.638212663396071,0.277929667819565,-0.440274241593923,0.649190036729133,0,0.104457897567605,0.104457897567605,0.0280440971436272,NA,1,19.0368478775024
8,30,22,0.223606797749979,0.1,0.0419594618550229,4,4,0.171132679710079,0.327643349551341,-0.471036485184617,0.813301844604776,0.358000463953843,-0.530535336088083,0.872800695508242,0,0.171132679710079,0.171132679710079,0.0280440971436272,NA,1,19.0368478775024
8,30,22,0.223606797749979,0.1,0.22586548690495,4,5,-0.0830255470218707,0.364116601021571,-0.79668097119729,0.630629877153548,0.325668283565306,-0.721323653716847,0.555272559673106,0,-0.0830255470218707,-0.0830255470218707,0.0280440971436272,NA,1,19.0368478775024
8,30,22,0.223606797749979,0.1,0.0996415948522268,4,6,0.118950516664849,0.450820531474817,-0.764641488516999,1.0025425218467,0.492648214814192,-0.846622241418918,1.08452327474862,0,0.118950516664849,0.118950516664849,0.0280440971436272,NA,1,19.0368478775024
