"t_max","n_per","scenario","sigma_alpha_sq","sd_expt","true","model","expt","est_param","est_se","lower","upper","se_boots_k","lower_boots_normal_k","upper_boots_normal_k","se_boots_k_t","lower_boots_normal_k_t","upper_boots_normal_k_t","est_sigma_alpha_sq","est_sigma_delta_sq","conv","time"
8,30,10,0.223606797749979,0.1,0.182321556793955,1,0,0.243512494622498,0.160519162501401,-0.0710992827087797,0.558124271953776,0.166246974457255,-0.0823255878524727,0.569350577097469,0,0.243512494622498,0.243512494622498,0.0116538708510694,NA,1,19.3970185478528
8,30,10,0.223606797749979,0.1,0.114518894717855,1,1,0.243512494622498,0.160519162501401,-0.0710992827087797,0.558124271953776,0.166246974457255,-0.0823255878524727,0.569350577097469,0,0.243512494622498,0.243512494622498,0.0116538708510694,NA,1,19.3970185478528
8,30,10,0.223606797749979,0.1,0.258069323880397,1,2,0.243512494622498,0.160519162501401,-0.0710992827087797,0.558124271953776,0.166246974457255,-0.0823255878524727,0.569350577097469,0,0.243512494622498,0.243512494622498,0.0116538708510694,NA,1,19.3970185478528
8,30,10,0.223606797749979,0.1,0.325178219686346,1,3,0.243512494622498,0.160519162501401,-0.0710992827087797,0.558124271953776,0.166246974457255,-0.0823255878524727,0.569350577097469,0,0.243512494622498,0.243512494622498,0.0116538708510694,NA,1,19.3970185478528
8,30,10,0.223606797749979,0.1,0.0419594618550229,1,4,0.243512494622498,0.160519162501401,-0.0710992827087797,0.558124271953776,0.166246974457255,-0.0823255878524727,0.569350577097469,0,0.243512494622498,0.243512494622498,0.0116538708510694,NA,1,19.3970185478528
8,30,10,0.223606797749979,0.1,0.22586548690495,1,5,0.243512494622498,0.160519162501401,-0.0710992827087797,0.558124271953776,0.166246974457255,-0.0823255878524727,0.569350577097469,0,0.243512494622498,0.243512494622498,0.0116538708510694,NA,1,19.3970185478528
8,30,10,0.223606797749979,0.1,0.0996415948522268,1,6,0.243512494622498,0.160519162501401,-0.0710992827087797,0.558124271953776,0.166246974457255,-0.0823255878524727,0.569350577097469,0,0.243512494622498,0.243512494622498,0.0116538708510694,NA,1,19.3970185478528
8,30,10,0.223606797749979,0.1,0.211017915660884,1,7,0.243512494622498,0.160519162501401,-0.0710992827087797,0.558124271953776,0.166246974457255,-0.0823255878524727,0.569350577097469,0,0.243512494622498,0.243512494622498,0.0116538708510694,NA,1,19.3970185478528
8,30,10,0.223606797749979,0.1,0.182321556793955,4,0,0.468349333296804,0.207255506078682,0.0621360057849641,0.874562660808643,0.578870890599863,-0.666216763977553,1.60291543057116,0,0.468349333296804,0.468349333296804,0.0112535060966187,NA,1,19.3970185478528
8,30,10,0.223606797749979,0.1,0.114518894717855,4,1,0.155591075245683,0.195248252429759,-0.227088467561029,0.538270618052395,0.217135798842472,-0.269987270239895,0.581169420731261,0,0.155591075245683,0.155591075245683,0.0112535060966187,NA,1,19.3970185478528
8,30,10,0.223606797749979,0.1,0.258069323880397,4,2,0.350792440062898,0.216938970256897,-0.0744001284838255,0.775985008609621,0.22378796192293,-0.0878239054796657,0.789408785605461,0,0.350792440062898,0.350792440062898,0.0112535060966187,NA,1,19.3970185478528
8,30,10,0.223606797749979,0.1,0.325178219686346,4,3,0.71556620580398,0.249624643346531,0.226310895191122,1.20482151641684,0.255311142727743,0.215165561205838,1.21596685040212,0,0.71556620580398,0.71556620580398,0.0112535060966187,NA,1,19.3970185478528
8,30,10,0.223606797749979,0.1,0.0419594618550229,4,4,-0.131276594441143,0.252056296397589,-0.625297857456972,0.362744668574685,0.220098506367643,-0.562661739972784,0.300108551090497,0,-0.131276594441143,-0.131276594441143,0.0112535060966187,NA,1,19.3970185478528
8,30,10,0.223606797749979,0.1,0.22586548690495,4,5,-0.0293047035344555,0.288188817833033,-0.594144407234375,0.535535000165464,0.309939535751824,-0.636775030993095,0.578165623924184,0,-0.0293047035344555,-0.0293047035344555,0.0112535060966187,NA,1,19.3970185478528
8,30,10,0.223606797749979,0.1,0.0996415948522268,4,6,0.396435354415263,0.358304891619879,-0.305829328644226,1.09870003747475,0.38125452281821,-0.350809779251433,1.14368048808196,0,0.396435354415263,0.396435354415263,0.0112535060966187,NA,1,19.3970185478528
8,30,10,0.223606797749979,0.1,0.211017915660884,4,7,1.8206415555254,0.670381132394518,0.506718680116969,3.13456443093383,4.01502979164891,-6.04867223296182,9.68995534401262,0,1.8206415555254,1.8206415555254,0.0112535060966187,NA,1,19.3970185478528
8,30,10,0.223606797749979,0.1,0.182321556793955,5,0,0.294028696230175,0.219351066323851,-0.13589149373503,0.72394888619538,0.178663640659037,-0.0561456048083446,0.644202997268694,0,0.294028696230175,0.294028696230175,0.014510704127807,0.0907770732861385,1,19.3970185478528
8,30,10,0.223606797749979,0.1,0.114518894717855,5,1,0.167597792055881,0.261253170437719,-0.344449012848952,0.679644596960715,0.204846911444528,-0.233894776719659,0.569090360831422,0,0.167597792055881,0.167597792055881,0.014510704127807,0.0907770732861385,1,19.3970185478528
8,30,10,0.223606797749979,0.1,0.258069323880397,5,2,0.317939936013023,0.266386995527763,-0.204168981171225,0.840048853197272,0.206250441497968,-0.0863035011184787,0.722183373144526,0,0.317939936013023,0.317939936013023,0.014510704127807,0.0907770732861385,1,19.3970185478528
