"t_max","n_per","k_max","expt_max","sigma_alpha_sq","sd_expt","B","scenario","param","model","expt","est_param","est_se","lower","upper","se_boots_k","lower_boots_normal_k","upper_boots_normal_k","se_boots_k_t","lower_boots_normal_k_t","upper_boots_normal_k_t","est_sigma_alpha_sq","est_sigma_delta_sq","conv","time"
8,500,42,7,0.01716,0.324037,100,1,0.173314,1,0,0.20085237911873,0.0181559288987157,0.165267412371378,0.236437345866083,0.0188602249108142,0.163887017553209,0.237817740684252,0.0172803649911479,0.166983486096374,0.234721272141087,0.0136533062863329,NA,1,500.211217951775
8,500,42,7,0.01716,0.324037,100,1,0.173314,1,1,0.20085237911873,0.0181559288987157,0.165267412371378,0.236437345866083,0.0188602249108142,0.163887017553209,0.237817740684252,0.0172803649911479,0.166983486096374,0.234721272141087,0.0136533062863329,NA,1,500.211217951775
8,500,42,7,0.01716,0.324037,100,1,0.173314,1,2,0.20085237911873,0.0181559288987157,0.165267412371378,0.236437345866083,0.0188602249108142,0.163887017553209,0.237817740684252,0.0172803649911479,0.166983486096374,0.234721272141087,0.0136533062863329,NA,1,500.211217951775
8,500,42,7,0.01716,0.324037,100,1,0.173314,1,3,0.20085237911873,0.0181559288987157,0.165267412371378,0.236437345866083,0.0188602249108142,0.163887017553209,0.237817740684252,0.0172803649911479,0.166983486096374,0.234721272141087,0.0136533062863329,NA,1,500.211217951775
8,500,42,7,0.01716,0.324037,100,1,0.173314,1,4,0.20085237911873,0.0181559288987157,0.165267412371378,0.236437345866083,0.0188602249108142,0.163887017553209,0.237817740684252,0.0172803649911479,0.166983486096374,0.234721272141087,0.0136533062863329,NA,1,500.211217951775
8,500,42,7,0.01716,0.324037,100,1,0.173314,1,5,0.20085237911873,0.0181559288987157,0.165267412371378,0.236437345866083,0.0188602249108142,0.163887017553209,0.237817740684252,0.0172803649911479,0.166983486096374,0.234721272141087,0.0136533062863329,NA,1,500.211217951775
8,500,42,7,0.01716,0.324037,100,1,0.173314,1,6,0.20085237911873,0.0181559288987157,0.165267412371378,0.236437345866083,0.0188602249108142,0.163887017553209,0.237817740684252,0.0172803649911479,0.166983486096374,0.234721272141087,0.0136533062863329,NA,1,500.211217951775
8,500,42,7,0.01716,0.324037,100,1,0.173314,1,7,0.20085237911873,0.0181559288987157,0.165267412371378,0.236437345866083,0.0188602249108142,0.163887017553209,0.237817740684252,0.0172803649911479,0.166983486096374,0.234721272141087,0.0136533062863329,NA,1,500.211217951775
8,500,42,7,0.01716,0.324037,100,1,0.173314,4,0,0.1599753771412,0.0278132972718897,0.10546231619699,0.21448843808541,0.0254956665522691,0.11000478893691,0.20994596534549,0.0256352440714703,0.109731222026224,0.210219532256176,0.0129026838654219,NA,1,500.211217951775
8,500,42,7,0.01716,0.324037,100,1,0.173314,4,1,0.182289061393954,0.0209073034473474,0.141311499623303,0.223266623164605,0.0254956665522691,0.132318473189664,0.232259649598244,0.0256352440714703,0.132044906278978,0.23253321650893,0.0129026838654219,NA,1,500.211217951775
